allocation,best_pick_vote,borda_points,candidate_id,domain,evaluator,prompt_id
0.4,1.0,3.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p072
0.15,0.0,1.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p072
0.4,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p073
0.3,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p073
-0.3,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p073
0.0,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p073
0.5,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p073
0.25,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p073
-0.25,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p073
0.0,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p073
0.45,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_04,p073
0.15,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_04,p073
-0.25,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_04,p073
-0.15,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_04,p073
0.4,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p074
0.3,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p074
-0.2,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p074
-0.1,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p074
0.5,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p074
0.25,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p074
-0.25,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p074
0.0,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p074
0.45,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p075
0.15,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p075
-0.25,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p075
-0.15,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p075
0.45,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p075
0.15,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p075
-0.25,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p075
-0.15,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p075
0.45,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p075
0.15,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p075
-0.25,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p075
-0.15,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p075
0.45,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_04,p075
0.15,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_04,p075
-0.25,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_04,p075
-0.15,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_04,p075
0.45,1.0,3.0,A,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p076
0.15,0.0,2.0,B,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p076
-0.25,0.0,1.0,C,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p076
-0.15,0.0,0.0,D,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p076
0.45,1.0,3.0,A,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p077
0.15,0.0,2.0,B,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p077
-0.25,0.0,1.0,C,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p077
-0.15,0.0,0.0,D,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p077
0.45,1.0,3.0,A,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p077
0.15,0.0,2.0,B,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p077
-0.25,0.0,1.0,C,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p077
-0.15,0.0,0.0,D,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p077
0.45,1.0,3.0,A,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_04,p077
0.15,0.0,2.0,B,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_04,p077
-0.25,0.0,1.0,C,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_04,p077
-0.15,0.0,0.0,D,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_04,p077
0.45,1.0,3.0,A,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p078
0.15,0.0,2.0,B,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p078
-0.25,0.0,1.0,C,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p078
-0.15,0.0,0.0,D,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p078
0.45,1.0,3.0,A,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_01,p079
0.15,0.0,2.0,B,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_01,p079
-0.25,0.0,1.0,C,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_01,p079
-0.15,0.0,0.0,D,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_01,p079
0.45,1.0,3.0,A,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_01,p080
0.15,0.0,2.0,B,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_01,p080
-0.25,0.0,0.5,C,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_01,p080
-0.15,0.0,0.5,D,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_01,p080
0.45,1.0,3.0,A,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p080
0.15,0.0,2.0,B,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p080
-0.25,0.0,1.0,C,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p080
-0.15,0.0,0.0,D,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p080
0.45,1.0,3.0,A,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p080
0.15,0.0,2.0,B,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p080
-0.25,0.0,1.0,C,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p080
-0.15,0.0,0.0,D,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p080
0.45,1.0,3.0,A,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_01,p081
0.15,0.0,2.0,B,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_01,p081
-0.25,0.0,1.0,C,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_01,p081
-0.15,0.0,0.0,D,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_01,p081
0.45,1.0,3.0,A,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p081
0.15,0.0,2.0,B,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p081
-0.25,0.0,1.0,C,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p081
-0.15,0.0,0.0,D,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_02,p081
0.45,1.0,3.0,A,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p082
0.15,0.0,2.0,B,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p082
-0.25,0.0,1.0,C,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p082
-0.15,0.0,0.0,D,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p082
0.45,1.0,3.0,A,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p083
0.15,0.0,2.0,B,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p083
-0.25,0.0,1.0,C,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p083
-0.15,0.0,0.0,D,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p083
0.45,1.0,3.0,A,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_03,p083
0.15,0.0,2.0,B,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_03,p083
-0.25,0.0,1.0,C,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_03,p083
-0.15,0.0,0.0,D,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_03,p083
0.5,1.0,3.0,A,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_02,p085
0.25,0.0,2.0,B,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_02,p085
-0.25,0.0,1.0,C,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_02,p085
0.0,0.0,0.0,D,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_02,p085
0.45,1.0,3.0,A,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_03,p085
0.15,0.0,2.0,B,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_03,p085
-0.25,0.0,1.0,C,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_03,p085
-0.15,0.0,0.0,D,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_03,p085
0.4,0.0,2.0,A,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_04,p085
0.3,1.0,3.0,B,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_04,p085
-0.3,0.0,0.0,C,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_04,p085
0.0,0.0,1.0,D,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_04,p085
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p088
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p088
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p088
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p088
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p088
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p088
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p088
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p088
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p089
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p089
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p089
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p089
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p090
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p090
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p090
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p090
0.4,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p090
0.3,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p090
-0.3,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p090
0.0,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p090
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_03,p091
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_03,p091
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_03,p091
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_03,p091
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p091
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p091
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p091
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p091
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p092
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p092
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p092
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p092
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p092
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p092
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p092
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p092
0.4,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p093
0.15,0.0,0.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p093
0.3,0.0,2.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p093
0.15,0.0,1.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p093
0.45,1.0,2.5,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p094
0.05,0.0,1.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p094
-0.05,0.0,0.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p094
0.45,0.0,2.5,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p094
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p094
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p094
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p094
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p094
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p094
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p094
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p094
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p094
0.4,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p095
0.3,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p095
-0.3,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p095
0.0,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p095
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p096
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p096
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p096
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p096
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p096
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p096
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p096
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p096
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p096
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p096
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p096
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p096
0.4,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p097
0.3,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p097
-0.3,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p097
0.0,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p097
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p097
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p097
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p097
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p097
0.4,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p097
0.3,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p097
0.2,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p097
0.1,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p097
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p098
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p098
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p098
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p098
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p099
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p099
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p099
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p099
0.5,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_02,p099
0.1,0.0,0.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_02,p099
0.15,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_02,p099
0.25,0.0,2.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_02,p099
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p099
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p099
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p099
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p099
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p099
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p099
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p099
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p099
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p100
0.3,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p100
0.15,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p100
0.1,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p100
