comparison,prompt_id,evaluator_id,any_polarity_changed,any_borda_changed,any_best_pick_changed,all_allocations_exact_same,all_magnitudes_same,allocation_l1_change
placebo_floor,p044,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p045,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,0.2
placebo_floor,p045,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p045,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p045,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.5
placebo_floor,p046,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.7
placebo_floor,p046,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p046,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p046,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.1
placebo_floor,p047,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p047,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p047,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,True,True,0.0
placebo_floor,p047,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p048,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p048,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p048,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.19999999999999998
placebo_floor,p049,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,0.7000000000000001
placebo_floor,p049,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.6000000000000001
placebo_floor,p049,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.10000000000000002
placebo_floor,p049,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,1.1
placebo_floor,p050,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,0.4
placebo_floor,p050,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p051,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p051,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p051,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p052,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p052,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p052,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p052,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p053,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p053,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.30000000000000004
placebo_floor,p053,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p053,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p054,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.39999999999999997
placebo_floor,p054,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p054,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p054,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.5
placebo_floor,p055,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.19999999999999998
placebo_floor,p055,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.5
placebo_floor,p055,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p055,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p056,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,True,True,0.0
placebo_floor,p056,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p056,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p057,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.9
placebo_floor,p057,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.19999999999999998
placebo_floor,p058,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p058,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p058,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,True,True,0.0
placebo_floor,p059,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.8
placebo_floor,p059,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,False,False,0.6
placebo_floor,p059,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,False,False,0.29999999999999993
placebo_floor,p059,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.09999999999999998
placebo_floor,p060,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p060,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.19999999999999996
placebo_floor,p060,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p061,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.19999999999999996
placebo_floor,p061,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.1
placebo_floor,p061,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p061,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p062,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,0.20000000000000004
placebo_floor,p062,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.39999999999999997
placebo_floor,p063,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p063,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.19999999999999998
placebo_floor,p063,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,1.1
placebo_floor,p063,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p064,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,True,0.3
placebo_floor,p064,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.09999999999999998
placebo_floor,p064,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p065,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p065,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.0
placebo_floor,p065,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p066,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,0.09999999999999999
placebo_floor,p066,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p066,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p066,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,True,True,0.0
placebo_floor,p067,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.5
placebo_floor,p067,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p067,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p067,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.29999999999999993
placebo_floor,p068,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,1.0
placebo_floor,p068,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,True,True,0.0
placebo_floor,p069,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p069,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,0.5
placebo_floor,p069,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p070,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p070,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,True,True,0.0
placebo_floor,p070,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,True,True,0.0
placebo_floor,p070,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p071,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p071,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p071,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.10000000000000003
placebo_floor,p071,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.19999999999999998
placebo_floor,p072,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,True,True,0.0
placebo_floor,p072,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p072,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.1
placebo_floor,p072,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.2
placebo_floor,p073,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p073,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p073,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p073,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p074,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p074,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p074,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,True,True,0.0
placebo_floor,p074,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p075,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.09999999999999998
placebo_floor,p075,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.19999999999999998
placebo_floor,p075,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,True,False,False,0.1
placebo_floor,p075,Qwen/Qwen2.5-7B-Instruct::normal_04,True,False,False,False,False,0.5
placebo_floor,p076,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p076,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,True,True,0.0
placebo_floor,p076,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p076,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.09999999999999998
placebo_floor,p077,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p077,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p077,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.6
placebo_floor,p077,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p078,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.6
placebo_floor,p078,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,False,False,0.1
placebo_floor,p078,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,True,False,False,0.3
placebo_floor,p078,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p079,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p079,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p079,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,0.4
placebo_floor,p079,Qwen/Qwen2.5-7B-Instruct::normal_04,True,False,False,False,False,0.8
placebo_floor,p080,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.6
placebo_floor,p080,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p080,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p080,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,True,True,0.0
placebo_floor,p081,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,True,0.2
placebo_floor,p081,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,True,0.1
placebo_floor,p081,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p081,Qwen/Qwen2.5-7B-Instruct::normal_04,True,False,False,False,False,0.3
placebo_floor,p082,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p082,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.29999999999999993
placebo_floor,p082,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p082,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p083,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p083,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,True,True,0.0
placebo_floor,p083,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,False,False,0.19999999999999996
placebo_floor,p083,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p084,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.29999999999999993
placebo_floor,p084,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p084,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p085,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.2
placebo_floor,p085,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p085,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p085,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p086,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p086,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p086,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,True,True,0.0
placebo_floor,p086,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p087,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p087,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p087,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.29999999999999993
placebo_floor,p088,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p088,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.09999999999999998
placebo_floor,p088,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p088,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p089,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p089,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p089,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p089,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.8
placebo_floor,p090,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p090,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,0.7000000000000001
placebo_floor,p090,Qwen/Qwen2.5-7B-Instruct::normal_03,True,False,False,False,False,0.30000000000000004
placebo_floor,p090,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.6000000000000001
placebo_floor,p091,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p091,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p091,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.3
placebo_floor,p091,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p092,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,0.6
placebo_floor,p092,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p092,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p092,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.9
placebo_floor,p093,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p093,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p093,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.19999999999999998
placebo_floor,p094,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.1
placebo_floor,p094,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,True,False,False,0.39999999999999997
placebo_floor,p094,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p094,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p095,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
placebo_floor,p095,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.1
placebo_floor,p095,Qwen/Qwen2.5-7B-Instruct::normal_03,True,False,False,False,False,0.7000000000000001
placebo_floor,p095,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.1
placebo_floor,p096,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.4
placebo_floor,p096,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p096,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.20000000000000004
placebo_floor,p097,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,0.4
placebo_floor,p097,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,True,0.3
placebo_floor,p097,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p097,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p098,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,0.39999999999999997
placebo_floor,p098,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
placebo_floor,p098,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p098,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p099,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,True,False,False,0.6
placebo_floor,p099,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,0.30000000000000004
placebo_floor,p099,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p099,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
placebo_floor,p100,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.09999999999999998
placebo_floor,p100,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
placebo_floor,p100,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.3
visible_vs_placebo_same_seed,p001,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.6
visible_vs_placebo_same_seed,p001,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,True,True,0.0
visible_vs_placebo_same_seed,p001,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.7999999999999999
visible_vs_placebo_same_seed,p001,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p002,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p002,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.9999999999999999
visible_vs_placebo_same_seed,p002,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.6
visible_vs_placebo_same_seed,p002,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.1
visible_vs_placebo_same_seed,p003,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p003,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,0.4
visible_vs_placebo_same_seed,p003,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p003,Qwen/Qwen2.5-7B-Instruct::normal_04,True,False,False,False,False,0.39999999999999997
visible_vs_placebo_same_seed,p004,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.7000000000000002
visible_vs_placebo_same_seed,p004,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.9999999999999999
visible_vs_placebo_same_seed,p004,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,0.5
visible_vs_placebo_same_seed,p005,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,True,True,0.0
visible_vs_placebo_same_seed,p005,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.30000000000000004
visible_vs_placebo_same_seed,p006,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.19999999999999996
visible_vs_placebo_same_seed,p006,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.3
visible_vs_placebo_same_seed,p006,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.3
visible_vs_placebo_same_seed,p006,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.2000000000000002
visible_vs_placebo_same_seed,p007,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.7
visible_vs_placebo_same_seed,p007,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p008,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.30000000000000004
visible_vs_placebo_same_seed,p008,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,1.5
visible_vs_placebo_same_seed,p008,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.0
visible_vs_placebo_same_seed,p008,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.5
visible_vs_placebo_same_seed,p009,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.49999999999999994
visible_vs_placebo_same_seed,p009,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.2
visible_vs_placebo_same_seed,p009,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p009,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,True,False,False,0.7
visible_vs_placebo_same_seed,p010,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.9
visible_vs_placebo_same_seed,p010,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,0.8
visible_vs_placebo_same_seed,p010,Qwen/Qwen2.5-7B-Instruct::normal_03,True,False,False,False,False,0.8999999999999999
visible_vs_placebo_same_seed,p010,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.1
visible_vs_placebo_same_seed,p011,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,1.1
visible_vs_placebo_same_seed,p011,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,1.2
visible_vs_placebo_same_seed,p011,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,1.1
visible_vs_placebo_same_seed,p012,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,True,True,True,0.0
visible_vs_placebo_same_seed,p012,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.7999999999999999
visible_vs_placebo_same_seed,p012,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p012,Qwen/Qwen2.5-7B-Instruct::normal_04,True,False,False,False,False,0.8
visible_vs_placebo_same_seed,p013,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,0.4
visible_vs_placebo_same_seed,p013,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,0.7000000000000001
visible_vs_placebo_same_seed,p013,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,0.6
visible_vs_placebo_same_seed,p013,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,0.5
visible_vs_placebo_same_seed,p014,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,0.5
visible_vs_placebo_same_seed,p014,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,1.5
visible_vs_placebo_same_seed,p014,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.0
visible_vs_placebo_same_seed,p014,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p015,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,True,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p015,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,True,True,0.0
visible_vs_placebo_same_seed,p015,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,True,False,False,0.30000000000000004
visible_vs_placebo_same_seed,p015,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.1
visible_vs_placebo_same_seed,p016,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.1
visible_vs_placebo_same_seed,p017,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,0.5
visible_vs_placebo_same_seed,p017,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,1.6
visible_vs_placebo_same_seed,p017,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.5
