allocation,best_pick_vote,borda_points,candidate_id,domain,evaluator,prompt_id
0.45,1.0,3.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p038
0.25,0.0,2.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p038
0.15,0.0,1.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p038
-0.15,0.0,0.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p038
0.45,0.0,1.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p039
-0.15,0.0,0.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p039
0.3,1.0,3.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p039
-0.1,0.0,2.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p039
0.45,1.0,3.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p039
0.25,0.0,2.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p039
0.0,0.0,0.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p039
-0.3,0.0,1.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p039
0.45,1.0,3.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p039
0.3,0.0,2.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p039
-0.15,0.0,0.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p039
-0.1,0.0,1.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p039
0.45,1.0,3.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p039
-0.15,0.0,1.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p039
-0.25,0.0,2.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p039
-0.15,0.0,0.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p039
0.2,0.0,1.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p040
0.45,1.0,3.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p040
0.3,0.0,2.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p040
-0.05,0.0,0.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p040
0.45,0.0,2.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p040
0.3,0.0,1.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p040
0.2,1.0,3.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p040
-0.05,0.0,0.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p040
0.45,1.0,3.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p040
0.25,0.0,2.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p040
0.15,0.0,1.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p040
-0.15,0.0,0.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p040
0.45,0.0,2.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p040
0.15,0.0,1.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p040
-0.25,0.0,0.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p040
-0.15,1.0,3.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p040
-0.15,0.0,0.5,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p041
-0.1,0.0,0.5,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p041
0.5,1.0,3.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p041
0.25,0.0,2.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p041
0.15,0.0,1.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p041
0.25,0.0,2.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p041
0.45,1.0,3.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p041
-0.15,0.0,0.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p041
0.0,0.0,0.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p041
0.25,0.0,1.5,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p041
0.5,1.0,3.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p041
-0.25,0.0,1.5,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p041
0.35,1.0,3.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p041
0.25,0.0,2.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p041
0.2,0.0,0.5,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p041
0.2,0.0,0.5,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p041
0.45,1.0,3.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p042
0.2,0.0,1.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p042
-0.05,0.0,0.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p042
0.3,0.0,2.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p042
0.45,1.0,3.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p042
0.25,0.0,1.5,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p042
0.15,0.0,1.5,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p042
-0.15,0.0,0.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p042
0.45,1.0,3.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p042
0.2,0.0,1.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p042
-0.05,0.0,0.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p042
0.3,0.0,2.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p042
0.3,0.0,2.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p042
0.1,0.0,0.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p042
0.45,1.0,3.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p042
0.15,0.0,1.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p042
0.0,0.0,2.0,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p043
0.45,1.0,3.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p043
-0.25,0.0,1.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p043
-0.3,0.0,0.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p043
0.45,0.0,1.5,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p043
0.15,0.0,1.5,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p043
-0.25,0.0,0.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p043
-0.15,1.0,3.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p043
0.3,0.0,1.5,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p043
0.2,0.0,1.5,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p043
0.25,1.0,3.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p043
0.25,0.0,0.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p043
0.45,1.0,3.0,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p043
0.25,0.0,2.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p043
-0.15,0.0,0.5,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p043
-0.15,0.0,0.5,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p043
0.45,0.0,2.0,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p044
0.3,1.0,3.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p044
-0.1,0.0,0.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p044
-0.15,0.0,1.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p044
0.4,1.0,3.0,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p044
0.3,0.0,2.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p044
-0.15,0.0,0.5,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p044
-0.15,0.0,0.5,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p044
0.45,1.0,3.0,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p044
0.25,0.0,2.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p044
-0.15,0.0,0.5,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p044
-0.15,0.0,0.5,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p044
0.45,1.0,3.0,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p044
0.25,0.0,2.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p044
-0.15,0.0,0.5,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p044
-0.15,0.0,0.5,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p044
0.45,1.0,3.0,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p045
0.15,0.0,1.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p045
0.1,0.0,0.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p045
0.3,0.0,2.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p045
0.45,0.0,2.0,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p045
-0.1,0.0,0.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p045
0.3,1.0,3.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p045
-0.15,0.0,1.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p045
0.15,0.0,1.5,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p045
0.45,1.0,3.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p045
-0.25,0.0,1.5,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p045
-0.15,0.0,0.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p045
0.25,0.0,2.0,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p045
0.35,1.0,3.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p045
-0.2,0.0,0.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p045
-0.2,0.0,1.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p045
0.3,0.0,2.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p046
0.2,0.0,1.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p046
0.45,1.0,3.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p046
-0.05,0.0,0.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p046
0.45,1.0,3.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p046
-0.15,0.0,1.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p046
-0.25,0.0,2.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p046
-0.15,0.0,0.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p046
0.3,0.0,1.5,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p046
0.1,0.0,0.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p046
0.45,1.0,3.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p046
0.15,0.0,1.5,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p046
0.45,1.0,3.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p046
0.25,0.0,2.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p046
-0.15,0.0,1.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p046
-0.15,0.0,0.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p046
0.45,1.0,3.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p047
-0.1,0.0,0.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p047
0.3,0.0,2.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p047
0.15,0.0,1.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p047
0.0,0.0,1.5,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p047
0.0,0.0,1.5,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p047
0.5,1.0,3.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p047
-0.5,0.0,0.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p047
0.45,0.0,1.5,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p047
0.25,0.0,1.5,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p047
0.0,1.0,3.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p047
-0.3,0.0,0.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p047
0.25,0.0,1.5,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p047
0.2,0.0,1.5,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p047
0.4,1.0,3.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p047
-0.15,0.0,0.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p047
0.45,1.0,3.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p048
0.15,0.0,1.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p048
-0.1,0.0,0.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p048
0.3,0.0,2.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p048
0.45,1.0,3.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p048
0.15,0.0,1.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p048
-0.25,0.0,1.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p048
-0.15,0.0,1.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p048
0.45,0.0,1.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p048
-0.15,0.0,0.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p048
0.3,1.0,3.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p048
-0.1,0.0,2.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p048
0.45,0.0,1.5,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p049
0.15,0.0,1.5,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p049
-0.25,0.0,0.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p049
-0.15,1.0,3.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p049
0.3,0.0,2.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p049
0.45,1.0,3.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p049
0.2,0.0,0.5,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p049
-0.05,0.0,0.5,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p049
0.15,0.0,1.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p049
0.3,0.0,2.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p049
0.45,1.0,3.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p049
-0.1,0.0,0.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p049
0.15,0.0,1.5,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p049
0.15,0.0,1.5,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p049
-0.25,0.0,0.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p049
0.45,1.0,3.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p049
0.45,1.0,3.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p050
0.25,0.0,2.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p050
0.1,0.0,1.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p050
-0.2,0.0,0.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p050
0.45,1.0,3.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p050
0.3,0.0,2.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p050
-0.1,0.0,0.5,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p050
-0.15,0.0,0.5,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p050
0.4,1.0,3.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p050
0.3,0.0,2.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p050
-0.2,0.0,0.5,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p050
-0.1,0.0,0.5,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p050
0.4,1.0,3.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p051
0.3,0.0,2.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p051
-0.15,0.0,0.5,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p051
-0.15,0.0,0.5,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p051
0.45,1.0,3.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p051
0.15,0.0,1.5,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p051
-0.25,0.0,0.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p051
-0.15,0.0,1.5,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p051
0.45,0.0,3.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p051
0.35,1.0,2.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p051
-0.1,0.0,0.5,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p051
-0.1,0.0,0.5,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p051
0.45,1.0,3.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p051
0.3,0.0,2.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p051
0.15,0.0,1.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p051
-0.1,0.0,0.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p051
0.45,1.0,3.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p052
0.15,0.0,1.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p052
-0.1,0.0,0.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p052
0.3,0.0,2.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p052
0.45,1.0,3.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p052
0.15,0.0,1.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p052
-0.1,0.0,0.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p052
0.3,0.0,2.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p052
0.4,1.0,3.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p052
0.2,0.0,2.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p052
-0.2,0.0,1.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p052
-0.2,0.0,0.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p052
0.45,1.0,3.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p052
0.15,0.0,2.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p052
-0.25,0.0,0.5,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p052
-0.15,0.0,0.5,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p052
0.0,0.0,1.5,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p053
0.0,0.0,1.5,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p053
-0.25,0.0,0.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p053
0.75,1.0,3.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p053
0.45,1.0,3.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p053
0.25,0.0,1.5,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p053
-0.1,0.0,1.5,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p053
-0.2,0.0,0.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p053
0.45,1.0,3.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p053
0.15,0.0,1.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p053
-0.25,0.0,1.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p053
-0.15,0.0,1.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p053
0.45,1.0,3.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p053
0.3,0.0,1.5,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p053
0.2,0.0,1.5,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p053
-0.05,0.0,0.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p053
-0.15,0.0,0.5,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p054
0.3,0.0,2.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p054
0.4,1.0,3.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p054
-0.15,0.0,0.5,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p054
0.45,0.0,1.5,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p054
0.15,0.0,1.5,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p054
0.2,1.0,3.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p054
-0.2,0.0,0.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p054
-0.5,0.0,1.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p054
0.0,0.0,0.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p054
0.5,1.0,3.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p054
0.0,0.0,2.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p054
0.0,0.0,0.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p054
0.25,0.0,1.5,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p054
0.25,0.0,1.5,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p054
0.5,1.0,3.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p054
-0.2,0.0,0.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p055
0.25,0.0,2.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p055
0.45,1.0,3.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p055
-0.1,0.0,1.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p055
0.3,0.0,2.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p055
0.15,0.0,1.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p055
0.45,1.0,3.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p055
0.1,0.0,0.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p055
0.45,1.0,3.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p055
-0.15,0.0,1.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p055
0.3,0.0,2.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p055
-0.1,0.0,0.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p055
0.25,0.0,1.5,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p055
0.25,0.0,1.5,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p055
0.3,1.0,3.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p055
-0.2,0.0,0.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p055
0.4,1.0,3.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p056
0.3,0.0,2.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p056
-0.25,0.0,0.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p056
-0.05,0.0,1.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p056
-0.15,0.0,0.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p056
0.3,0.0,2.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p056
-0.15,0.0,1.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p056
0.4,1.0,3.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p056
0.4,1.0,3.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p056
0.3,0.0,2.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p056
-0.15,0.0,0.5,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p056
-0.15,0.0,0.5,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p056
0.4,1.0,3.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p056
0.3,0.0,2.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p056
-0.2,0.0,0.5,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p056
-0.1,0.0,0.5,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p056
0.3,0.0,2.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p057
