allocation,allocation_recovered_from_invalid,allocation_retry_count,ballot_id,ballot_index,baseline_replicate_index,best_pick_vote,borda_points,candidate_id,condition,direction,display_id,domain,effective_strength,evaluator_id,fresh_baseline_bottom_candidate_id,fresh_baseline_rank,fresh_baseline_top_candidate_id,intervention,is_target_candidate,parse_error,prompt_id,raw_absolute_total,strength,strict_allocation_errors_json,strict_allocation_valid,target_fresh_baseline_rank,target_policy,vote_repair_count,vote_repairs_json,baseline_allocation,baseline_best_pick_vote,baseline_borda_points,baseline_role,baseline_middle_rank,delta_allocation,delta_borda,delta_best_pick,abs_delta_allocation,parse_failed,target_candidate_id,target_baseline_role,target_baseline_allocation,target_allocation,target_delta_allocation,target_delta_borda,target_delta_best_pick
0.45,False,0,p027::Qwen/Qwen2.5-7B-Instruct::normal_02,48,,1,3.0,B,steered,random3,B,analysis,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,C,2.0,A,random3_to_top,False,,p027,100.0,0.05,[],True,1.0,top,0.0,[],0.2702702702702702,0,1.5,middle,2.0,0.17972972972972984,1.5,1,0.17972972972972984,False,A,top,0.4054054054054054,0.15,-0.25540540540540535,-1.0,-1
0.15,True,3,p015::Qwen/Qwen2.5-7B-Instruct::normal_02,8,,0,1.0,B,steered,neg_hurt,B,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_02,D,2.0,A,neg_hurt_to_top,False,strict_allocation_invalid_recovered:absolute_cents_total_not_numeric,p015,100.0,0.2,"[""absolute_cents_total_not_numeric""]",False,1.0,top,2.0,"[""copied_top_level_borda_ranking"", ""copied_top_level_best_pick""]",0.3271028037383177,0,2.0,middle,2.0,-0.1771028037383177,-1.0,0,0.1771028037383177,True,A,top,0.3738317757009345,0.45,0.0761682242990655,-1.0,-1
0.46875,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_03,34,,1,3.0,D,steered,hurt,D,reasoning,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,A,hurt_to_top,False,strict_allocation_invalid_recovered:absolute_total:96,p032,96.0,0.2,"[""absolute_total:96""]",False,1.0,top,3.0,"[""inferred_borda_from_signed_allocation_cents"", ""corrected_absolute_cents_total:100->96"", ""normalized_signed_allocation_cents_l1:96""]",0.3,1,2.5,middle,2.0,0.16875,0.5,0,0.16875,True,A,top,0.3,0.2083333333333333,-0.0916666666666667,-1.5,0
0.46875,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_03,34,,1,3.0,D,steered,random3,D,reasoning,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,A,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:96,p032,96.0,0.2,"[""absolute_total:96""]",False,4.0,bottom,3.0,"[""inferred_borda_from_signed_allocation_cents"", ""corrected_absolute_cents_total:100->96"", ""normalized_signed_allocation_cents_l1:96""]",0.3,1,2.5,middle,2.0,0.16875,0.5,0,0.16875,True,C,bottom,-0.15,-0.0104166666666666,0.1395833333333334,0.0,0
0.46875,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_03,34,,1,3.0,D,steered,neg_help,D,reasoning,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,A,neg_help_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:96,p032,96.0,0.05,"[""absolute_total:96""]",False,4.0,bottom,3.0,"[""inferred_borda_from_signed_allocation_cents"", ""corrected_absolute_cents_total:100->96"", ""normalized_signed_allocation_cents_l1:96""]",0.3,1,2.5,middle,2.0,0.16875,0.5,0,0.16875,True,C,bottom,-0.15,-0.0104166666666666,0.1395833333333334,0.0,0
0.3043478260869565,True,3,p068::Qwen/Qwen2.5-7B-Instruct::normal_02,14,,0,1.5,B,steered,neg_hurt,B,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_02,D,3.0,C,neg_hurt_to_top,False,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,p068,115.0,0.2,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,1.0,top,1.0,"[""normalized_signed_allocation_cents_l1:115""]",0.1363636363636363,0,1.5,middle,3.0,0.1679841897233202,0.0,0,0.1679841897233202,True,C,top,0.4545454545454545,0.1739130434782609,-0.2806324110671936,0.0,0
0.125,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_04,31,,0,2.0,B,steered,neg_hurt,B,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_04,C,2.0,A,neg_hurt_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:120,p059,120.0,0.2,"[""absolute_total:120""]",False,4.0,bottom,4.0,"[""copied_top_level_best_pick"", ""inferred_borda_from_signed_allocation_cents"", ""corrected_absolute_cents_total:100->120"", ""normalized_signed_allocation_cents_l1:120""]",0.2916666666666667,0,2.0,middle,2.0,-0.16666666666666669,0.0,0,0.16666666666666669,True,C,bottom,-0.2083333333333333,-0.2083333333333333,0.0,0.0,0
0.45,False,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,1,3.0,A,steered,hurt,A,factual_qa,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,D,2.0,B,hurt_to_top,False,,p003,100.0,0.2,[],True,1.0,top,0.0,[],0.2857142857142857,0,1.0,middle,2.0,0.1642857142857143,2.0,1,0.1642857142857143,False,B,top,0.4285714285714285,0.35,-0.07857142857142851,-1.0,-1
0.45,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_01,43,,1,3.0,A,steered,neg_help,A,reasoning,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_01,D,2.0,B,neg_help_to_bottom,False,strict_allocation_invalid_recovered:absolute_cents_total_not_numeric,p032,100.0,0.2,"[""absolute_cents_total_not_numeric""]",False,3.0,bottom,2.0,"[""inferred_best_pick_from_signed_allocation_cents"", ""inferred_borda_from_signed_allocation_cents""]",0.2857142857142857,0,2.0,middle,2.0,0.1642857142857143,1.0,1,0.1642857142857143,True,C,bottom,-0.1428571428571428,-0.15,-0.007142857142857201,0.0,0
0.45,False,1,p032::Qwen/Qwen2.5-7B-Instruct::normal_01,43,,1,3.0,A,steered,neg_help,A,reasoning,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_01,D,2.0,B,neg_help_to_top,False,,p032,100.0,0.2,[],True,1.0,top,0.0,[],0.2857142857142857,0,2.0,middle,2.0,0.1642857142857143,1.0,1,0.1642857142857143,False,B,top,0.4285714285714285,0.15,-0.27857142857142847,-1.0,-1
0.45,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_01,43,,1,3.0,A,steered,random3,A,reasoning,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_01,D,2.0,B,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_cents_total_not_numeric,p032,100.0,0.2,"[""absolute_cents_total_not_numeric""]",False,3.0,bottom,3.0,"[""copied_top_level_absolute_cents_total"", ""inferred_best_pick_from_signed_allocation_cents"", ""inferred_borda_from_signed_allocation_cents""]",0.2857142857142857,0,2.0,middle,2.0,0.1642857142857143,1.0,1,0.1642857142857143,True,C,bottom,-0.1428571428571428,-0.15,-0.007142857142857201,0.0,0
0.45,False,1,p032::Qwen/Qwen2.5-7B-Instruct::normal_01,43,,1,3.0,A,steered,neg_help,A,reasoning,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_01,D,2.0,B,neg_help_to_bottom,False,,p032,100.0,0.1,[],True,3.0,bottom,0.0,[],0.2857142857142857,0,2.0,middle,2.0,0.1642857142857143,1.0,1,0.1642857142857143,False,C,bottom,-0.1428571428571428,-0.15,-0.007142857142857201,0.5,0
0.45,False,1,p070::Qwen/Qwen2.5-7B-Instruct::normal_03,46,,1,3.0,B,steered,help,B,code,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,A,help_to_top,False,,p070,100.0,0.2,[],True,1.0,top,2.0,"[""copied_top_level_borda_ranking"", ""copied_top_level_best_pick""]",0.2916666666666667,0,2.0,middle,2.0,0.15833333333333333,1.0,1,0.15833333333333333,False,A,top,0.375,0.25,-0.125,-1.0,-1
0.45,False,1,p070::Qwen/Qwen2.5-7B-Instruct::normal_03,46,,1,3.0,B,steered,help,B,code,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,A,help_to_top,False,,p070,100.0,0.1,[],True,1.0,top,2.0,"[""copied_top_level_borda_ranking"", ""copied_top_level_best_pick""]",0.2916666666666667,0,2.0,middle,2.0,0.15833333333333333,1.0,1,0.15833333333333333,False,A,top,0.375,0.25,-0.125,-1.0,-1
0.45,False,1,p070::Qwen/Qwen2.5-7B-Instruct::normal_03,46,,1,3.0,B,steered,neg_hurt,B,code,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,A,neg_hurt_to_top,False,,p070,100.0,0.1,[],True,1.0,top,2.0,"[""copied_top_level_borda_ranking"", ""copied_top_level_best_pick""]",0.2916666666666667,0,2.0,middle,2.0,0.15833333333333333,1.0,1,0.15833333333333333,False,A,top,0.375,0.25,-0.125,-1.0,-1
0.45,False,1,p070::Qwen/Qwen2.5-7B-Instruct::normal_03,46,,1,3.0,B,steered,random,B,code,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,A,random_to_top,False,,p070,100.0,0.1,[],True,1.0,top,2.0,"[""inferred_best_pick_from_signed_allocation_cents"", ""inferred_borda_from_signed_allocation_cents""]",0.2916666666666667,0,2.0,middle,2.0,0.15833333333333333,1.0,1,0.15833333333333333,False,A,top,0.375,0.25,-0.125,-1.0,-1
0.4411764705882353,True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,1,3.0,A,steered,neg_help,A,factual_qa,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,D,2.0,B,neg_help_to_top,False,strict_allocation_invalid_recovered:absolute_total:102,p003,102.0,0.1,"[""absolute_total:102""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:100->102"", ""normalized_signed_allocation_cents_l1:102""]",0.2857142857142857,0,1.0,middle,2.0,0.15546218487394958,2.0,1,0.15546218487394958,True,B,top,0.4285714285714285,0.2941176470588235,-0.134453781512605,-1.0,-1
0.4411764705882353,True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,1,3.0,A,steered,random2,A,factual_qa,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,D,2.0,B,random2_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:102,p003,102.0,0.05,"[""absolute_total:102""]",False,4.0,bottom,4.0,"[""copied_top_level_borda_ranking"", ""copied_top_level_best_pick"", ""corrected_absolute_cents_total:100->102"", ""normalized_signed_allocation_cents_l1:102""]",0.2857142857142857,0,1.0,middle,2.0,0.15546218487394958,2.0,1,0.15546218487394958,True,D,middle,0.1428571428571428,-0.1176470588235294,-0.2605042016806722,-0.5,0
0.2916666666666667,True,3,p068::Qwen/Qwen2.5-7B-Instruct::normal_02,14,,0,1.5,B,steered,neg_hurt,B,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_02,D,3.0,C,neg_hurt_to_top,False,strict_allocation_invalid_recovered:absolute_total:120;absolute_cents_total_not_numeric,p068,120.0,0.1,"[""absolute_total:120"", ""absolute_cents_total_not_numeric""]",False,1.0,top,1.0,"[""normalized_signed_allocation_cents_l1:120""]",0.1363636363636363,0,1.5,middle,3.0,0.1553030303030304,0.0,0,0.1553030303030304,True,C,top,0.4545454545454545,0.2333333333333333,-0.22121212121212117,0.0,0
0.1739130434782609,True,3,p015::Qwen/Qwen2.5-7B-Instruct::normal_02,8,,0,1.0,B,steered,random,B,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_02,D,2.0,A,random_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,p015,115.0,0.1,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,4.0,bottom,1.0,"[""normalized_signed_allocation_cents_l1:115""]",0.3271028037383177,0,2.0,middle,2.0,-0.1531897602600568,-1.0,0,0.1531897602600568,True,D,bottom,-0.1121495327102803,0.391304347826087,0.5034538805363673,3.0,1
0.1739130434782609,True,3,p015::Qwen/Qwen2.5-7B-Instruct::normal_02,8,,0,1.0,B,steered,random,B,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,D,2.0,A,random_to_top,False,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,p015,115.0,0.05,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,1.0,top,1.0,"[""normalized_signed_allocation_cents_l1:115""]",0.3271028037383177,0,2.0,middle,2.0,-0.1531897602600568,-1.0,0,0.1531897602600568,True,A,top,0.3738317757009345,0.3043478260869565,-0.06948394961397802,-1.0,-1
0.1739130434782609,True,3,p015::Qwen/Qwen2.5-7B-Instruct::normal_02,8,,0,1.0,B,steered,random2,B,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,D,2.0,A,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,p015,115.0,0.05,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,1.0,top,1.0,"[""normalized_signed_allocation_cents_l1:115""]",0.3271028037383177,0,2.0,middle,2.0,-0.1531897602600568,-1.0,0,0.1531897602600568,True,A,top,0.3738317757009345,0.3043478260869565,-0.06948394961397802,-1.0,-1
0.1739130434782609,True,3,p015::Qwen/Qwen2.5-7B-Instruct::normal_02,8,,0,1.0,B,steered,random3,B,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,D,2.0,A,random3_to_top,False,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,p015,115.0,0.05,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,1.0,top,1.0,"[""normalized_signed_allocation_cents_l1:115""]",0.3271028037383177,0,2.0,middle,2.0,-0.1531897602600568,-1.0,0,0.1531897602600568,True,A,top,0.3738317757009345,0.3043478260869565,-0.06948394961397802,-1.0,-1
0.1081081081081081,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,2.0,B,steered,random2,B,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_02,C,2.0,A,random2_to_top,False,strict_allocation_invalid_recovered:cents_out_of_range:D;missing_candidates:D,p059,,0.2,"[""cents_out_of_range:D"", ""missing_candidates:D""]",False,1.0,top,3.0,"[""clamped_cents:D"", ""corrected_absolute_cents_total:100->185"", ""normalized_signed_allocation_cents_l1:185""]",0.2608695652173913,0,1.5,middle,2.0,-0.15276145710928318,0.5,0,0.15276145710928318,True,A,top,0.391304347826087,0.1621621621621621,-0.22914218566392489,-3.0,-1
-0.2,False,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_01,42,,0,1.0,D,steered,random2,D,analysis,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_01,C,3.0,A,random2_to_top,False,,p027,100.0,0.2,[],True,1.0,top,0.0,[],-0.0476190476190476,0,0.0,middle,3.0,-0.1523809523809524,1.0,0,0.1523809523809524,False,A,top,0.4285714285714285,0.45,0.02142857142857152,0.0,0
-0.0476190476190476,True,3,p057::Qwen/Qwen2.5-7B-Instruct::normal_04,60,,0,0.5,D,steered,random3,D,reasoning,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_04,D,4.0,A,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:105;reported_absolute_total:111,p057,105.0,0.1,"[""absolute_total:105"", ""reported_absolute_total:111""]",False,3.0,bottom,3.0,"[""copied_top_level_best_pick"", ""corrected_absolute_cents_total:111->105"", ""normalized_signed_allocation_cents_l1:105""]",-0.2,0,0.5,middle,4.0,0.1523809523809524,0.0,0,0.1523809523809524,True,C,bottom,-0.2,-0.238095238095238,-0.03809523809523799,0.0,0
0.4368932038834951,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_02,29,,1,3.0,B,steered,hurt,B,reasoning,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_02,C,2.0,D,hurt_to_top,False,strict_allocation_invalid_recovered:absolute_total:103,p032,103.0,0.2,"[""absolute_total:103""]",False,1.0,top,3.0,"[""inferred_borda_from_signed_allocation_cents"", ""corrected_absolute_cents_total:100->103"", ""normalized_signed_allocation_cents_l1:103""]",0.2857142857142857,0,2.0,middle,2.0,0.15117891816920942,1.0,1,0.15117891816920942,True,D,top,0.4285714285714285,0.1941747572815534,-0.2343966712898751,-2.0,-1
0.45,False,0,p032::Qwen/Qwen2.5-7B-Instruct::normal_03,34,,1,3.0,D,steered,neg_help,D,reasoning,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,A,neg_help_to_bottom,False,,p032,100.0,0.2,[],True,4.0,bottom,1.0,"[""inferred_borda_from_signed_allocation_cents""]",0.3,1,2.5,middle,2.0,0.15000000000000002,0.5,0,0.15000000000000002,False,C,bottom,-0.15,-0.1,0.04999999999999999,0.0,0
0.45,False,0,p032::Qwen/Qwen2.5-7B-Instruct::normal_03,34,,1,3.0,D,steered,neg_hurt,D,reasoning,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,A,neg_hurt_to_top,False,,p032,100.0,0.2,[],True,1.0,top,1.0,"[""inferred_borda_from_signed_allocation_cents""]",0.3,1,2.5,middle,2.0,0.15000000000000002,0.5,0,0.15000000000000002,False,A,top,0.3,0.3,0.0,-0.5,0
0.45,False,1,p032::Qwen/Qwen2.5-7B-Instruct::normal_03,34,,1,3.0,D,steered,random2,D,reasoning,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,A,random2_to_top,False,,p032,100.0,0.1,[],True,1.0,top,1.0,"[""copied_top_level_borda_ranking""]",0.3,1,2.5,middle,2.0,0.15000000000000002,0.5,0,0.15000000000000002,False,A,top,0.3,0.3,0.0,-0.5,0
0.45,False,0,p032::Qwen/Qwen2.5-7B-Instruct::normal_03,34,,1,3.0,D,steered,neg_help,D,reasoning,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,A,neg_help_to_top,False,,p032,100.0,0.05,[],True,1.0,top,1.0,"[""inferred_borda_from_signed_allocation_cents""]",0.3,1,2.5,middle,2.0,0.15000000000000002,0.5,0,0.15000000000000002,False,A,top,0.3,0.24,-0.06,-1.5,0
0.1363636363636363,True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,0,1.0,A,steered,help,A,factual_qa,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,D,2.0,B,help_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110,p003,110.0,0.2,"[""absolute_total:110""]",False,4.0,bottom,4.0,"[""copied_top_level_borda_ranking"", ""copied_top_level_best_pick"", ""corrected_absolute_cents_total:100->110"", ""normalized_signed_allocation_cents_l1:110""]",0.2857142857142857,0,1.0,middle,2.0,-0.1493506493506494,0.0,0,0.1493506493506494,True,D,middle,0.1428571428571428,0.3181818181818181,0.17532467532467533,1.0,0
0.1363636363636363,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_01,43,,0,1.0,A,steered,hurt,A,reasoning,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_01,D,2.0,B,hurt_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110,p032,110.0,0.05,"[""absolute_total:110""]",False,3.0,bottom,4.0,"[""copied_top_level_borda_ranking"", ""copied_top_level_best_pick"", ""corrected_absolute_cents_total:100->110"", ""normalized_signed_allocation_cents_l1:110""]",0.2857142857142857,0,2.0,middle,2.0,-0.1493506493506494,-1.0,0,0.1493506493506494,True,C,bottom,-0.1428571428571428,-0.2272727272727272,-0.08441558441558442,0.0,0
0.4347826086956522,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_03,18,,1,3.0,A,steered,hurt,A,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,hurt_to_top,False,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,p059,115.0,0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:110->115"", ""normalized_signed_allocation_cents_l1:115""]",0.2857142857142857,0,2.0,middle,2.0,0.14906832298136652,1.0,1,0.14906832298136652,True,D,top,0.4285714285714285,-0.1304347826086956,-0.5590062111801241,-2.5,-1
0.4347826086956522,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_03,18,,1,3.0,A,steered,neg_help,A,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,neg_help_to_top,False,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,p059,115.0,0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,1.0,top,3.0,"[""inferred_borda_from_signed_allocation_cents"", ""corrected_absolute_cents_total:110->115"", ""normalized_signed_allocation_cents_l1:115""]",0.2857142857142857,0,2.0,middle,2.0,0.14906832298136652,1.0,1,0.14906832298136652,True,D,top,0.4285714285714285,-0.1304347826086956,-0.5590062111801241,-2.0,-1
0.4347826086956522,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_03,18,,1,3.0,A,steered,neg_hurt,A,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,neg_hurt_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,p059,115.0,0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:110->115"", ""normalized_signed_allocation_cents_l1:115""]",0.2857142857142857,0,2.0,middle,2.0,0.14906832298136652,1.0,1,0.14906832298136652,True,C,bottom,-0.1428571428571428,-0.2173913043478261,-0.07453416149068331,0.5,0
0.4347826086956522,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_03,18,,1,3.0,A,steered,random,A,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,p059,115.0,0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:110->115"", ""normalized_signed_allocation_cents_l1:115""]",0.2857142857142857,0,2.0,middle,2.0,0.14906832298136652,1.0,1,0.14906832298136652,True,C,bottom,-0.1428571428571428,-0.2173913043478261,-0.07453416149068331,0.5,0
0.4347826086956522,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_03,18,,1,3.0,A,steered,random,A,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random_to_top,False,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,p059,115.0,0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:110->115"", ""normalized_signed_allocation_cents_l1:115""]",0.2857142857142857,0,2.0,middle,2.0,0.14906832298136652,1.0,1,0.14906832298136652,True,D,top,0.4285714285714285,-0.1304347826086956,-0.5590062111801241,-2.5,-1
0.4347826086956522,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_03,18,,1,3.0,A,steered,random3,A,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,p059,115.0,0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:110->115"", ""normalized_signed_allocation_cents_l1:115""]",0.2857142857142857,0,2.0,middle,2.0,0.14906832298136652,1.0,1,0.14906832298136652,True,C,bottom,-0.1428571428571428,-0.2173913043478261,-0.07453416149068331,0.5,0
0.4347826086956522,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_03,18,,1,3.0,A,steered,random3,A,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random3_to_top,False,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,p059,115.0,0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,1.0,top,3.0,"[""inferred_borda_from_signed_allocation_cents"", ""corrected_absolute_cents_total:110->115"", ""normalized_signed_allocation_cents_l1:115""]",0.2857142857142857,0,2.0,middle,2.0,0.14906832298136652,1.0,1,0.14906832298136652,True,D,top,0.4285714285714285,-0.1304347826086956,-0.5590062111801241,-2.0,-1
0.4347826086956522,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_03,18,,1,3.0,A,steered,help,A,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,help_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,p059,115.0,0.1,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:110->115"", ""normalized_signed_allocation_cents_l1:115""]",0.2857142857142857,0,2.0,middle,2.0,0.14906832298136652,1.0,1,0.14906832298136652,True,C,bottom,-0.1428571428571428,-0.2173913043478261,-0.07453416149068331,0.5,0
0.4347826086956522,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_03,18,,1,3.0,A,steered,hurt,A,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,hurt_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,p059,115.0,0.1,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:110->115"", ""normalized_signed_allocation_cents_l1:115""]",0.2857142857142857,0,2.0,middle,2.0,0.14906832298136652,1.0,1,0.14906832298136652,True,C,bottom,-0.1428571428571428,-0.2173913043478261,-0.07453416149068331,0.5,0
0.4347826086956522,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_03,18,,1,3.0,A,steered,hurt,A,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,hurt_to_top,False,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,p059,115.0,0.1,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:110->115"", ""normalized_signed_allocation_cents_l1:115""]",0.2857142857142857,0,2.0,middle,2.0,0.14906832298136652,1.0,1,0.14906832298136652,True,D,top,0.4285714285714285,-0.1304347826086956,-0.5590062111801241,-2.5,-1
0.4347826086956522,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_03,18,,1,3.0,A,steered,neg_help,A,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,neg_help_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,p059,115.0,0.1,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,4.0,bottom,3.0,"[""inferred_borda_from_signed_allocation_cents"", ""corrected_absolute_cents_total:110->115"", ""normalized_signed_allocation_cents_l1:115""]",0.2857142857142857,0,2.0,middle,2.0,0.14906832298136652,1.0,1,0.14906832298136652,True,C,bottom,-0.1428571428571428,-0.2173913043478261,-0.07453416149068331,0.0,0
