prompt_id,evaluator_id,candidate_id
p059,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p059,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p059,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p059,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p059,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p059,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p059,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p060,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p060,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p060,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p060,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p060,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p060,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p060,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p060,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p060,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p060,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p060,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p060,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p060,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p060,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p060,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p060,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p061,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p061,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p061,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p061,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p061,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p061,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p061,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p061,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p061,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p061,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p061,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p061,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p061,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p061,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p061,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p061,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p062,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p062,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p062,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p062,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p062,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p062,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p062,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p062,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p062,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p062,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p062,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p062,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p063,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p063,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p063,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p063,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p063,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p063,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p063,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p063,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p063,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p063,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p063,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p063,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p063,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p063,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p063,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p063,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p064,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p064,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p064,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p064,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p064,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p064,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p064,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p064,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p064,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p064,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p064,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p064,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p065,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p065,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p065,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p065,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p065,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p065,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p065,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p065,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p065,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p065,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p065,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p065,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p066,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p066,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p066,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p066,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p066,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p066,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p066,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p066,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p066,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p066,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p066,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p066,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p066,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p066,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p066,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p066,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p067,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p067,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p067,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p067,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p067,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p067,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p067,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p067,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p067,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p067,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p067,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p067,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p067,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p067,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p067,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p067,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p068,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p068,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p068,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p068,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p068,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p068,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p068,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p068,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p068,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p068,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p068,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p068,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p069,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p069,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p069,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p069,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p069,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p069,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p069,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p069,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p069,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p069,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p069,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p069,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p070,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p070,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p070,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p070,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p070,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p070,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p070,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p070,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p070,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p070,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p070,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p070,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p070,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p070,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p070,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p070,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p071,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p071,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p071,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p071,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p071,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p071,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p071,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p071,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p071,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p071,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p071,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p071,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p071,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p071,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p071,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p071,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p072,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p072,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p072,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p072,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p072,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p072,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p072,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p072,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p072,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p072,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p072,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p072,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p072,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p072,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p072,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p072,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p073,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p073,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p073,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p073,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p073,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p073,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p073,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p073,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p073,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p073,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p073,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p073,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p073,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p073,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p073,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p073,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p074,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p074,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p074,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p074,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p074,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p074,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p074,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p074,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p074,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p074,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p074,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p074,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p074,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p074,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p074,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p074,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p075,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p075,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p075,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p075,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p075,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p075,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p075,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p075,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p075,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p075,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p075,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p075,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p075,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p075,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p075,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p075,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p076,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p076,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p076,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p076,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p076,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p076,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p076,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p076,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p076,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p076,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p076,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p076,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p076,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p076,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p076,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p076,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p077,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p077,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p077,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p077,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p077,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p077,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p077,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p077,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p077,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p077,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p077,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p077,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p077,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p077,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p077,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p077,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p078,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p078,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p078,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p078,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p078,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p078,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p078,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p078,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p078,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p078,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p078,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p078,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p078,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p078,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p078,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p078,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p079,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p079,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p079,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p079,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p079,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p079,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p079,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p079,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p079,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p079,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p079,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p079,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p079,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p079,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p079,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p079,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p080,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p080,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p080,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p080,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p080,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p080,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p080,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p080,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p080,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p080,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p080,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p080,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p080,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p080,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p080,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p080,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p081,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p081,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p081,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p081,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p081,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p081,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p081,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p081,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p081,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p081,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p081,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p081,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p081,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p081,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p081,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p081,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p082,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p082,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p082,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p082,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p082,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p082,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p082,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p082,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p082,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p082,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p082,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p082,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p082,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p082,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p082,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p082,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p083,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p083,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p083,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p083,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p083,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p083,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p083,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p083,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p083,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p083,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p083,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p083,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p083,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p083,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p083,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p083,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p084,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p084,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p084,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p084,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p084,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p084,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p084,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p084,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p084,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p084,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p084,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p084,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p085,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p085,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p085,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p085,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p085,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p085,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p085,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p085,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p085,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p085,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p085,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p085,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p085,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p085,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p085,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p085,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p086,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p086,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p086,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p086,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p086,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p086,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p086,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p086,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p086,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p086,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p086,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p086,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p086,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p086,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p086,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p086,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p087,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p087,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p087,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p087,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p087,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p087,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p087,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p087,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p087,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p087,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p087,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p087,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p087,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p087,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p087,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p087,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p088,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p088,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p088,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p088,Qwen/Qwen2.5-7B-Instruct::normal_01,D
p088,Qwen/Qwen2.5-7B-Instruct::normal_02,A
p088,Qwen/Qwen2.5-7B-Instruct::normal_02,B
p088,Qwen/Qwen2.5-7B-Instruct::normal_02,C
p088,Qwen/Qwen2.5-7B-Instruct::normal_02,D
p088,Qwen/Qwen2.5-7B-Instruct::normal_03,A
p088,Qwen/Qwen2.5-7B-Instruct::normal_03,B
p088,Qwen/Qwen2.5-7B-Instruct::normal_03,C
p088,Qwen/Qwen2.5-7B-Instruct::normal_03,D
p088,Qwen/Qwen2.5-7B-Instruct::normal_04,A
p088,Qwen/Qwen2.5-7B-Instruct::normal_04,B
p088,Qwen/Qwen2.5-7B-Instruct::normal_04,C
p088,Qwen/Qwen2.5-7B-Instruct::normal_04,D
p089,Qwen/Qwen2.5-7B-Instruct::normal_01,A
p089,Qwen/Qwen2.5-7B-Instruct::normal_01,B
p089,Qwen/Qwen2.5-7B-Instruct::normal_01,C
p089,Qwen/Qwen2.5-7B-Instruct::normal_01,D
