prompt_id,evaluator_id,expected_candidate_rows,extracted_candidate_rows,expected_candidate_ids,extracted_candidate_ids,context_candidate_order,context_order_source,context_mode,ballot_field_order,context_sha256,self_context_sha256,missing_span_ids,possibly_truncated_span_ids,self_answer_extracted,input_token_count,self_input_token_count,self_answer_visible_reference,max_model_len
p037,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,B,C,A",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",ba2ce4646d24fac6f23cfa4f6a2d8d2d37b81b26bd01b600b18090c8fafcf0f4,efef561ae4c89a0b95c6c29311ca169fc548bff436c54effffa6743e88d921d9,,,True,984,231,False,4096
p037,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,B,A,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",69c485036955f00f8c207276dd6a9874eed3837ffe1d36b07b018dba2ce5486c,5f7da4d7236087528ad8f60410ede1361b5eebfcf4278bbccd82770095c948b8,,,True,984,237,False,4096
p037,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,D,C,A",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",068b0dae256614f1cc5215f615c7d0b65e53440902ae9594d80df713cd4c087f,737ff71276802f079d07a41df884a9bdc6f635b50f2587038f2b4f0224270ed4,,,True,984,232,False,4096
p038,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,A,B,D",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",7516c65ef268e46e029ce09c07a3d499b3b3b7617aa950819f9356a1efdd8383,d6e183ba9338cb11873f769e324f2701881235958a5339eda273b7d8b5c37be5,,,True,1466,242,False,4096
p038,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,A,D,B",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",49bacc5531cca159f4fd6bfa4b78fa97c1502083c70c190ad947c9c12ba85271,bb6f83d42734509b3a046e7a370fd870b65f77616480e0b1af7fb3642a689977,,,True,1466,240,False,4096
p038,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,C,D,B",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",7592794a78b66786ee89fcd2968076e88ac8f5f379d616a32db95b2ac3bda453,aa3f073b855e049ecb60a48e01a2c17345c2a01d41edd89bde185efc1386f797,,,True,1466,245,False,4096
p038,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,B,A,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",49e7d0f073deb8326fc57f9cd882dc2ac4842040583a35904683cd5df87ad39b,df1a096b9475d5b5b4b76c832dd0300ad5c1ff880f03456416925d69a85ef49a,,,True,1466,241,False,4096
p039,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,A,D,B",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",bde95a0a0f0c4a4e72220737ac1c7a97fd08daeb9cfb261e1c6a397a47a38e86,d51ab9e8b5848510c0b2cd04517c356c9b3c60c61df2189bb6bcf0018c354fb8,,,True,895,196,False,4096
p039,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","A,C,B,D",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",1d1d9730c3e859f7994b9e2d5e4ccb781d56dbccb41c2cb0df9998e58efd8d34,b2a8b6d73366a8408726f0f00985ec8117a64df3190a04bbe6eac7aab7e44c5a,,,True,895,190,False,4096
p039,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","C,B,A,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",2dbef05503521105a2e473b47984f2b1db1890d34da8737cd48f5612327e5a9c,eb22d3d6eae9e298b8374c15610a89ed9f3b7da5712b3f962a8b4d85f3b1a6cb,,,True,895,188,False,4096
p039,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,D,B,A",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",6b4b98b232c9c466030da4622c483ea1f9ed31fa8b792668010bdd5b4eb795a4,57bbd62d8ac53b53ead5035b770c7aaf09323c00a2d4454d87d611ccf27a5d63,,,True,895,189,False,4096
p040,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,B,D,A",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",24ac1b555387732b939fb8e52c69f43523b1ced40211302b42826dc909a0208f,5bc79674cdf1f04ee6193d6e9789a50b9d47d09e4089a4bd8d7f49c8c8a94f6f,,,True,1658,457,False,4096
p040,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,B,A,D",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",e6b25d92cbcddc461b396479407dfd8cf78c94316d48de420e0a9200ae0af2ed,3401b792223bb89cb9e6b5d8fb16493c86cab94680f098a66389b9af90f1a9cc,,,True,1658,542,False,4096
p040,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,C,B,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",3a1ec3179c10203f2dc3d4bceb2442b09aeb018b8e82b6dd0dd463ab4ae069a5,8e70a989f88581386f2575a1bbefe3fa3a51e874ede42d543ea903a4cc60d23e,,,True,1658,465,False,4096
p040,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,A,C,B",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",4e9a2f452fe2c56dbd53b7c87dd812dfe5342026ac3738b924f8c440bf878fb0,047a03d3ea346879d0051712bc7461a4127424660dddc3a82e24a02d9a221aff,,,True,1658,544,False,4096
p041,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,C,B,A",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",d10fad5cd2000882419c972c1a73ff998d125609feabfa0b79e81ac991bbd7ed,bc4e21677eb99e33afe62aad4736491da94ee1139b9f433cd6108a778b614543,,,True,1633,458,False,4096
p041,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,A,D,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",620536c85654d905f3a608184705117a374cec050d2be323a845a6d2d9903197,427192f97e1e2842da05b32a4dd0944f4f215e8739fa70f1b9826f50764f543f,,,True,1633,520,False,4096
p041,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",fe0a898f437bb045e08a541cf7a06bd7e2bd95de2ecff2ca94c868601c496571,3ab986c65f48895163e24ee7b75724a6906b97039a2b523a56e6bd09fc681246,,,True,1633,414,False,4096
p041,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,D,B,A",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",88c4a9069508b5d415b7ce959c9bc9b8f5063f46852c09b892e19b2b8a206cf5,60eed27871c647bcd8f647d1e8bf1a892dcb64a43d3ccf781813a645d5e0f9f3,,,True,1633,318,False,4096
p042,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","A,D,B,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",2fb79ac0941f63444ce7e12ab624e4c8656abc8e284f68b4e76645d7ac346176,3ba6b1da9f91a645d1a4f70b2f7a4c09cb8cc378604a5756cf4ef6e06ea9eaea,,,True,1559,307,False,4096
p042,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",90ef4e3a2d204d637c3005e61b3a2e979cfdd31251a040cce878ea327c120c8b,1bc1d28a6dcd375346462af9d61c4c22578ae3b60c0ebe038930a05108ebecc6,,,True,1559,313,False,4096
p042,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,D,B,C",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",805ed8711fb18b40408ee846213b0d6b5d324d2203130eae3133ac48cac80215,90cb6cfae318fe06134dcffa302e1de0bea5dea11e7df3461b7259ab17afac1d,,,True,1559,368,False,4096
p042,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,C,D,B",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",6e863f899f5853646c07672cde19c8fbd519bbb35dd175c9ce15264734637634,4bb6d8b02e2afd4ed02fc15abde80d8a7a307eabb2e71c68468d9d97d8c3097d,,,True,1559,330,False,4096
p043,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","B,D,A,C",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",59221a07944fd1f22e5902babe7637dae5d8340185bf94ebd54fe67a0ae3fa29,856f3dd6d25e4cc67c7c01bc0414246773978335d01deae90436d92e34b3c2e3,,,True,1901,528,False,4096
p043,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","A,D,C,B",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",3b7a910a8803fc87fc9ade17dfe8264fa9cc4f239b5799c23d890070d5f3f619,acb296e1ef26782307a5dc66f15c6c3f45ffe9282c18b7d6e9283ee94f9d7b7a,,,True,1901,528,False,4096
p043,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,C,D,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",12d33b0db6b5873c59191db85624735d036334fe6dcddc22eb3dd2a80d05a730,e79d84373301f8367e293c260288423e77f0764c9834d06cad3076fd9560d9d8,,,True,1901,528,False,4096
p043,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,C,B,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",0894882a71531ff8ade0bddd3ecaade0b7672b65e194d1607cc37d445d7394c5,1084e08545ba7d7a7687a0f8056ec831e8543a244a53dda99619898bb5c1ef50,,,True,1901,528,False,4096
p044,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","B,D,C,A",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",cadc9a04cf2d2a40707c101f60256bcf699eed7fb9cb745e7b52cc877601f116,2d2f7fffc32832a8f3b4478cd9b6ab0c4071b9807a66a4036ab08d11f51e7b2f,,,True,1596,414,False,4096
p044,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,A,B,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",9f2561af9976d0c086286bdff4cb55bbad0cd51e86aeab55f9c326234489d42a,bafcc67485904abcc524513d8d10dddf4ae262733ea4409c4b7d40adde5a6464,,,True,1596,442,False,4096
p044,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","C,B,D,A",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",08603710c578d2684aa34aed70f25d253022d708a79ac276ac0a71474c0edca8,3e163a9ed3b10b120ffcf1f6cc8a0fe48bccc15c80a2668fbd5936555e6dde09,,,True,1596,413,False,4096
p044,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,A,D,B",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",6d740d2c790231d1a22d1117a76328c9551b22bc7d05f96d50ce1a5d088a299d,bd3fead5147fff2fd3ba9aeaa75bce197b6c79f963c8b4efe6f131e5b9bfdad1,,,True,1596,337,False,4096
p045,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,A,C,B",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",53ecc62d9211325b38bcd22a18f1cd85723c56d122dabacfc9977cbc8cf73e46,7cea548ea8855ef4cb4b63199dc6a07a2489a0c30a5313d02d63ff472f134085,,,True,1718,527,False,4096
p045,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,B,D,A",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",c2cf789dc0fb7c956a741e42c5c68e362cade3c438b5cc169aebc482fadfdc7a,a029edb864a3c9cc7afc3a24d916b9318bab580c89038c341422cff62aae9401,,,True,1718,527,False,4096
p045,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,A,D,C",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",9f4923b3012fc9b61dc1a9497917685ead0b92c194de8ab164c5ee02b221e42a,1907e1272e251217ef555c6cd3cc0526343fb383ff84f0a9c2ee69a9c13a282f,,,True,1718,527,False,4096
p045,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,C,D,A",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",0b0bbc2a3e3b1d554346bb5db2863b13ceea84f838520941e97759ddffbba39c,587859027ec56a05baf502f0f7efc14b2cbdf23856ef663fd4da1ad9684b8ccf,,,True,1718,527,False,4096
p046,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","A,D,C,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",e3a484fb05c73fabd4cae57468edc3d0adc441513fd14a7522142345450f35e1,4beb6b425a157b697bd2ce8e7fa902cf695e245f7fa823cd46dfdaf9177e5309,,,True,1020,206,False,4096
p046,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,D,B,A",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",5c6925319d32a82aece8825263e6cdd1003fafca4b91da96b24d433a48c8b9b6,4807d898f90daa335955b670d058698f18cba41579f6fb613d8dbe81841d851a,,,True,1020,281,False,4096
p046,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,A,C,D",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",82944a95b37711085874f8af02ef6bd700d7da10fff0de3cece2f4474d1bd8f6,1a6c1c0e5b73baa43bf8721de1d7df5e290504d50fe92fea82cfaa1572d8e9b2,,,True,1020,209,False,4096
p046,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,C,B,D",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",da72b63fe12a29a94e12ba4137cba263a2e47d064d576812079bc1d42d6279a5,0f9bb57e9ff9c10127a703ed03d64f1d76bd6d66992ac6ae487986c50d69a720,,,True,1020,217,False,4096
p047,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,B,D,A",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",fb6a0be6719085fba62b36d6051fda8b105fa544a17b034a66b0fe7d0dae30e0,d6e4bfe8ee82d40616ff39c4e1bac34ab8acc9c5a9a0f8683e5fbc898693bfef,,,True,1377,390,False,4096
p047,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,D,A,B",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",43c8f1f5f673c0f80fd55c73608b6fc97ff01e9efc381a8b6d99400802cfda4e,69bf641491cbc62ce82ceb45ab622e424dee6aceb28327302e100d8a2179855e,,,True,1377,405,False,4096
p047,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","D,B,C,A",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",a14a8bc4f5bde697788b78c4f3eebc164654456ad3fc023295111f1a0077fd59,5dc4e07705ace4da2b2a694e83f38dff0a2cb61bddb2cd56c8508d79b0f9f8d9,,,True,1377,327,False,4096
p047,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,B,C,A",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",a541a79d656e33b41f67ed082a5cd1d80d4b2db96bd1cae25698e693dd84bed2,95b0d3b6588e7c68ffebef4dd5d519335f63b000f8f992ad6b5cd7f75d398e42,,,True,1377,277,False,4096
p048,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,B,A,D",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",21290427368d4afe605b95b987457e75d4185565a8711c51ad49bfd501830a15,8df28373f86ea15710b98e8a9dd35ed5625d5dd3b78b5425aab9574690af28fa,,,True,1071,210,False,4096
p048,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,A,D,C",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",2cf62bd04a1b6b6aa95429d2b4a36778eb75f8829cc386cc7dd86cab370d4628,780121b12d72dc748b44d9a62705ec187cf197e689617f71a73d1f40776e906d,,,True,1071,205,False,4096
p048,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,D,A,B",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",ad86d63dc324ad25975caf3981467de7e58939bca22c2937c32fe9d12e0f2ffa,1a9939e94569170393e801582b942599e380b20dba508f2b2e0131c9f7631557,,,True,1071,219,False,4096
p049,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","B,A,D,C",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",58649c00daf347875f7868d4d5aaeec8e9fedc5d0500beb45d1d77036f37d321,7b0a7f7f0110bcbf8c13d0a4793c6409aa7dc8e0a803aad1ec5875256cf68cd2,,,True,1314,264,False,4096
p049,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",cd8ae09a2b6b0434dd5699997e94792fcb7514267923f5e6c3cab7fadd440b2c,da950cb38da44a7c16f2059b91261f5557656a77a2dfaf8d8e3a3fcb5ecc18f0,,,True,1314,308,False,4096
p049,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","C,A,B,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",f9dd030e6da377071e87957121da004f1ade4c5117fa49407752aea3e899ac6f,457e45163f29f35e9890aa1a3b943324acdd7fde3bdc9cfa8dcea4a983514630,,,True,1314,248,False,4096
p049,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,A,B,C",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",0266078319409e6cb994815f95f9e6dc552c42760652056fa5ecf4f96ba46265,7254a41176ac9229b1505d7e073ce036d97fd794a95274ac55ffcf459c6ba337,,,True,1314,263,False,4096
p050,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,D,A,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",c560ea59a0d7dae30f7b922caeea818eaf1ced4a3121d857fc328e3187236858,823531e4d981c31546c0f9f5593be960e311dd01bcae96f724fca614d1eac30c,,,True,1359,228,False,4096
p050,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,A,D,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",11b5726c3def52ef5df9b3f1e07e8d3b89b548c4aeeff1044ba4201c4e15a458,46d680d9b9989c27ed3579740142cb1a6f8b2dbb575f6aab025e033f82327fce,,,True,1359,212,False,4096
p050,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,B,D,A",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",cc15874707f7dcd71ce045c9911188e059a55b4507aae8dcbcbbd5624d782434,cebc6bac60cc0d0fe6117c5868bcc30a1f743423e3132f32e90eba3bcc24f18d,,,True,1359,228,False,4096
p051,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","B,A,D,C",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",0ea43c1b1e25ca432e7f514cb3ca7a7caa03ab6b170bcc4dde975f7e3e31a35c,56cb2d7495a8894e1f771a4f41d4d0164ed6c17bc4dd21605b8050714c3f85a8,,,True,1401,208,False,4096
p051,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,B,C,A",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",cdac1445d8fa746c0145c057a30b26574a8dced68bcc257dc945386b76df3dff,7afacc7dabb842eeeca837c63292bc72a3f27c5cd7b307ff4658a77de54f31c2,,,True,1401,340,False,4096
p051,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,D,C,A",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",01c99dec440160fcf665dc7312ecb1ae99ce126a27e1f1249b3ec07769b221ac,6cbf49fece79a52d0564c8d5c67cfb9d640ee6a15b872adf3e9b576c7a325aa8,,,True,1401,345,False,4096
p051,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,A,B,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",d0dc45fa5dc8bab5d23a757cc73b736289db6b4c696c80c457f6711c35399b84,7201cb5bdbb0bdcf36eec8be3a02028b84c4e4acd1627d8c8b37157349b14c97,,,True,1401,232,False,4096
p052,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,B,A,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",236c82d6a4f2b3b316b8a9e41c9a30ffd008ca33b078184cdc260c98b64ef972,5e1ff509a9265b1ee03e97c5883a382af5febeb973964795bc03b92c6e94aee9,,,True,1678,379,False,4096
p052,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,A,B,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",fee22f3d26fb48e3c6eac2551aa2167dff811d3f36abb326f53fe31c3e2c3efe,6245d4d086f7ed77f59062b5557ef814b729ed91526adc53a3eef38d68152eca,,,True,1678,455,False,4096
p052,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,D,A,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",25fc4307eb5638cc318517a5e6c25ff04c4c6644814b2a5302176fe3e42f0b0e,4118fdc075d33fa7bf2a225c27ed01eb064bfd8936ed3250fb190d8c21f2bf01,,,True,1678,277,False,4096
p052,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,C,D,A",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",f4f0f463415b370f5a392bc0a74c526bda016aa8daae8e45a047b00dc6bf1068,453ced41550a8e1d27bd32c45328dc7977c7968606856ba803021be6740a3609,,,True,1678,392,False,4096
p053,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,A,D,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",2c537c7640a2129e52a8a5181daaac58b6dcf115ca640252c072d5f33c1dc75e,05eb45d3478db51290cd236e951ec2c6f506a1fbfa01fafc0690ab9d436a3f1a,,,True,1743,302,False,4096
p053,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,B,A,C",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",dee35406c7e1ea3c0511fe970f764f467228383a5da02d010bf1de460ee734dc,0e884a5c5d57d2fa1287ba4a996a177890e017d5108a6b4f7dff61b4156f2471,,,True,1743,414,False,4096
p053,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","D,C,B,A",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",876a20440050abf67ba8ba2081a157f3634876b75f856b11320480e2710e2f33,c803acab23b6cab68718f0d14f5f280273589c30aa151af2feff3b86bd09ed1c,,,True,1743,524,False,4096
p053,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,A,C,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",671b9a7b2961181fe66e89dcc85fe0747ea8b3db2c6d45bd3dab8e58a689f891,0dfa89abb31ec4ca955b9a5d32585789b17aea635b7af1c14a3d541a144ddec6,,,True,1743,524,False,4096
p054,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,B,D,A",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",a4f8e5311b2d7b1db17675c0a529e2668d73ace2da0aec7355af2a4613772031,b18ed35a53021922ec534fc4b544fc0101abcee1dafbba381c77ee6ef52083ac,,,True,1582,369,False,4096
p054,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","A,D,C,B",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",fb3fa4421b67fa558c77d102d114737580a854dcb71f75e4b26801dab3d2b243,e77f81cb88fdcfcd406d43fbef1462952947fd8463828ce9e17d54b9b5f80203,,,True,1582,373,False,4096
p054,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","C,A,B,D",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",2dad1c97db72d3dfe379fd11bcd724501661c7d74d12c602c3b796b2d2a3f0a6,9aa988cef8b342f6eb6994334c7580f582c410e516e262c20378c31c3040266b,,,True,1582,375,False,4096
p054,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,B,C,A",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",f27ebf1b1b50bd5915a65c89a5ebe7dbf405845e1fca512ca440dbcbcb396387,d7a6375b7fc618a181aad3317c2e5064969e7ab797bd369ce55457d3edb03ef6,,,True,1582,354,False,4096
p055,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","B,D,C,A",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",a79c78751d7414fc6fc4126cd4346e82644ab09ca58447edeba5909e5f7241ce,0513be58405ebe6eba9f232e91cca8b82dd820fd0cf378e2ba630ec5f3f4df72,,,True,1428,388,False,4096
