prompt_id,domain,evaluator_id,evaluator,candidate_id,layer_index,layer_position,distance_to_self_answer,cosine_to_self_answer,candidate_minus_self_norm,distance_to_self_rank_closest,distance_to_prompt_candidate_centroid,distance_to_centroid_outlier_rank,mean_distance_to_other_candidates,min_distance_to_other_candidate,max_distance_to_other_candidate,mean_cosine_to_other_candidates,min_cosine_to_other_candidate,max_cosine_to_other_candidate,mean_self_distance_advantage_vs_others,min_self_distance_advantage_vs_others,max_self_distance_advantage_vs_others,mean_self_cosine_advantage_vs_others,min_self_cosine_advantage_vs_others,max_self_cosine_advantage_vs_others,self_distance_change_from_previous_layer,voter_allocation,voter_allocation_centered,voter_allocation_z,voter_positive_mass,voter_negative_mass,voter_signed_abs_share,voter_allocation_rank,voter_help_label,voter_hurt_label,voter_signed_top_choice,voter_best_pick_vote,voter_borda_points,voter_borda_points_centered,voter_borda_points_z,mean_allocation,positive_mass,negative_mass,signed_abs_share,allocation_rank_within_prompt,help_label,hurt_label,signed_allocation_winner,judge_winner
p054,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,B,16,0,14.772807121276855,0.9404478073120117,14.772807121276855,3.0,6.29889440536499,4.0,11.651508013407389,8.675200462341309,13.635197639465332,0.9625556667645773,0.9525306224822998,0.9790131449699402,-1.3170560201009114,-5.525317192077637,1.8002710342407227,-0.009258925914764404,-0.03655523061752319,0.010819852352142334,,0.0,0.0,0.0,0.0,-0.0,0.0,2.5,False,False,False,False,0.0,-1.5,-1.1618950038622253,0.0,0.0,-0.0,0.0,2.5,False,False,False,False
p054,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,C,16,0,9.247489929199219,0.9770030379295349,9.247489929199219,1.0,8.693283081054688,2.0,13.679627736409506,12.644125938415527,15.101539611816406,0.9497910539309183,0.9415681958198547,0.9561232328414917,6.0500335693359375,5.299195289611816,7.325588226318359,0.03948138157526652,0.03451383113861084,0.04737508296966553,,0.5,0.5,1.224744871391589,0.5,-0.0,0.5,1.0,True,False,True,True,3.0,1.5,1.1618950038622253,0.5,0.5,-0.0,0.5,1.0,True,False,True,False
p054,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,D,16,0,14.546685218811035,0.9424892067909241,14.546685218811035,2.0,7.300565719604492,3.0,12.306910196940104,8.675200462341309,14.952312469482422,0.9577588637669882,0.9425817131996155,0.9790131449699402,-1.0155601501464844,-5.299195289611816,2.026392936706543,-0.0065370599428812666,-0.03451383113861084,0.012861251831054688,,0.0,0.0,0.0,0.0,-0.0,0.0,2.5,False,False,False,False,2.0,0.5,0.38729833462074176,0.0,0.0,-0.0,0.0,2.5,False,False,False,False
p054,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,A,16,0,17.711091995239258,0.9201121926307678,17.711091995239258,4.0,10.803849220275879,1.0,15.86849308013916,14.987056732177734,17.217697143554688,0.9363996982574463,0.9261131882667542,0.9433889389038086,-5.000550587972005,-7.797431945800781,-3.549117088317871,-0.035103559494018555,-0.054804205894470215,-0.025229573249816895,,0.0,-0.25,-1.224744871391589,0.0,-0.0,0.0,4.0,False,False,False,False,0.0,-1.5,-1.2247448713915892,0.0,0.0,-0.0,0.0,4.0,False,False,False,False
p054,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,B,16,0,14.161974906921387,0.9453890919685364,14.161974906921387,3.0,6.884416103363037,4.0,12.49156125386556,10.792753219604492,15.400725364685059,0.9581496715545654,0.9396969676017761,0.9674242734909058,-0.26839447021484375,-4.24831485748291,3.549117088317871,-0.0014010270436604817,-0.02952730655670166,0.025276899337768555,,0.25,0.0,0.0,0.25,-0.0,0.25,2.5,True,False,False,False,1.5,0.0,0.0,0.25,0.25,-0.0,0.25,2.5,True,False,False,False
p054,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,C,16,0,14.055989265441895,0.9453417658805847,14.055989265441895,2.0,7.299916744232178,3.0,12.854340235392252,10.792753219604492,14.987056732177734,0.9563867847124735,0.9433889389038086,0.9673277735710144,-0.12708028157552084,-4.142329216003418,3.6551027297973633,-0.0014641284942626953,-0.02957463264465332,0.025229573249816895,,0.25,0.0,0.0,0.25,-0.0,0.25,2.5,True,False,False,False,1.5,0.0,0.0,0.25,0.25,-0.0,0.25,2.5,True,False,False,False
p054,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,D,16,0,9.913660049438477,0.974916398525238,9.913660049438477,1.0,8.599047660827637,2.0,13.760704358418783,11.281205177307129,17.217697143554688,0.9506603678067526,0.9261131882667542,0.9674242734909058,5.39602533976237,4.142329216003418,7.797431945800781,0.037968715031941734,0.02952730655670166,0.054804205894470215,,0.5,0.25,1.224744871391589,0.5,-0.0,0.5,1.0,True,False,True,True,3.0,1.5,1.2247448713915892,0.5,0.5,-0.0,0.5,1.0,True,False,True,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,A,16,0,27.583465576171875,0.8245391845703125,27.583465576171875,4.0,17.94695472717285,1.0,25.560640970865887,25.264141082763672,25.721691131591797,0.848296066125234,0.8453611731529236,0.8527427315711975,-11.620243072509766,-13.661343574523926,-8.074361801147461,-0.1108788251876831,-0.12791872024536133,-0.08135223388671875,,-0.2,-0.30000000000000004,-0.9908673886137246,0.0,0.2,0.2,4.0,False,True,False,False,0.0,-1.5,-1.161895003862225,-0.2,0.0,0.2,0.2,4.0,False,True,False,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,B,16,0,13.92212200164795,0.9524579048156738,13.92212200164795,1.0,10.293421745300293,4.0,18.499359448750813,14.73331069946289,25.264141082763672,0.9129182497660319,0.8527427315711975,0.9461719393730164,6.594881693522136,0.5363197326660156,13.661343574523926,0.05967946847279867,0.00455319881439209,0.12791872024536133,,0.25,0.15,0.4954336943068622,0.25,-0.0,0.25,2.0,True,False,False,False,2.0,0.5,0.3872983346207417,0.25,0.25,-0.0,0.25,2.0,True,False,False,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,C,16,0,14.458441734313965,0.9479047060012817,14.458441734313965,2.0,11.177650451660156,2.0,19.21478494008382,15.500626564025879,25.721691131591797,0.9056373437245687,0.8453611731529236,0.9398400783538818,5.879788716634114,-0.5363197326660156,13.12502384185791,0.05360853672027588,-0.00455319881439209,0.12336552143096924,,0.45,0.35,1.1560119533826785,0.45,-0.0,0.45,1.0,True,False,True,True,3.0,1.5,1.161895003862225,0.45,0.45,-0.0,0.45,1.0,True,False,True,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,D,16,0,19.509103775024414,0.9058914184570312,19.509103775024414,3.0,10.90004825592041,3.0,18.95047950744629,14.73331069946289,25.696090698242188,0.9082223375638326,0.8467842936515808,0.9461719393730164,-0.8544273376464844,-5.586981773376465,8.074361801147461,-0.002409180005391439,-0.04656648635864258,0.08135223388671875,,-0.1,-0.2,-0.6605782590758164,0.0,0.1,0.1,3.0,False,True,False,False,1.0,-0.5,-0.3872983346207417,-0.1,0.0,0.1,0.1,3.0,False,True,False,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,A,16,0,26.382293701171875,0.8403009176254272,26.382293701171875,4.0,16.747291564941406,1.0,23.984561284383137,21.45161247253418,25.817787170410156,0.8651032646497091,0.8448118567466736,0.8924147486686707,-10.246108373006185,-14.102022171020508,-7.895082473754883,-0.09363514184951782,-0.12293708324432373,-0.0745345950126648,,0.3,0.04999999999999999,0.31622776601683783,0.3,-0.0,0.3,2.0,True,False,False,False,2.0,0.5,0.3872983346207417,0.3,0.3,-0.0,0.3,2.0,True,False,False,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,B,16,0,18.487211227416992,0.914835512638092,18.487211227416992,3.0,8.856854438781738,4.0,17.24860604604085,13.038676261901855,21.45161247253418,0.9239856600761414,0.8924147486686707,0.9564776420593262,0.2806682586669922,-6.206939697265625,7.895082473754883,0.005744318167368571,-0.048402488231658936,0.0745345950126648,,0.15,-0.1,-0.6324555320336759,0.15,-0.0,0.15,3.0,True,False,False,False,1.0,-0.5,-0.3872983346207417,0.15,0.15,-0.0,0.15,3.0,True,False,False,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,C,16,0,12.280271530151367,0.963238000869751,12.280271530151367,1.0,10.899895668029785,3.0,18.25228214263916,13.038676261901855,25.817787170410156,0.9125705162684122,0.8448118567466736,0.9564776420593262,8.556587855021158,5.360801696777344,14.102022171020508,0.07028096914291382,0.03950333595275879,0.12293708324432373,,0.45,0.2,1.2649110640673518,0.45,-0.0,0.45,1.0,True,False,True,True,3.0,1.5,1.161895003862225,0.45,0.45,-0.0,0.45,1.0,True,False,True,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,D,16,0,17.64107322692871,0.9237346649169922,17.64107322692871,2.0,11.680461883544922,2.0,19.280065536499023,15.900382995605469,24.684284210205078,0.9058566093444824,0.858083188533783,0.9364220499992371,1.408852259318034,-5.360801696777344,8.741220474243164,0.017609854539235432,-0.03950333595275879,0.08343374729156494,,0.1,-0.15,-0.9486832980505138,0.1,-0.0,0.1,4.0,True,False,False,False,0.0,-1.5,-1.161895003862225,0.1,0.1,-0.0,0.1,4.0,True,False,False,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,A,16,0,27.971731185913086,0.8248786330223083,27.971731185913086,4.0,18.376220703125,1.0,26.151506423950195,23.951244354248047,28.105976104736328,0.8455767035484314,0.8213710188865662,0.8719518184661865,-11.798299471537272,-13.89947509765625,-8.288070678710938,-0.11000823974609375,-0.12665671110153198,-0.08132123947143555,,0.45,0.325,1.0987005311470717,0.45,-0.0,0.45,1.0,True,False,True,True,3.0,1.5,1.161895003862225,0.45,0.45,-0.0,0.45,1.0,True,False,True,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,B,16,0,14.764378547668457,0.9469254016876221,14.764378547668457,2.0,10.916633605957031,3.0,19.172863642374676,13.934253692626953,26.39729881286621,0.9077140092849731,0.8434072732925415,0.9519151449203491,5.811504046122233,-0.6921224594116211,13.207352638244629,0.05272078514099121,-0.004609942436218262,0.12204676866531372,,-0.15,-0.275,-0.9296696802013683,0.0,0.15,0.15,4.0,False,True,False,False,1.0,-0.5,-0.3872983346207417,-0.15,0.0,0.15,0.15,4.0,False,True,False,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,C,16,0,14.072256088256836,0.9515353441238403,14.072256088256836,1.0,11.865673065185547,2.0,19.677635192871094,13.934253692626953,28.105976104736328,0.9007644852002462,0.8213710188865662,0.9519151449203491,6.7343339920043945,0.6921224594116211,13.89947509765625,0.05886737505594889,0.004609942436218262,0.12665671110153198,,0.3,0.175,0.5916079783099616,0.3,-0.0,0.3,2.0,True,False,False,False,2.0,0.5,0.3872983346207417,0.3,0.3,-0.0,0.3,2.0,True,False,False,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,D,16,0,19.68366050720215,0.9061998724937439,19.68366050720215,3.0,10.584468841552734,4.0,19.376986185709637,16.99267578125,23.951244354248047,0.9095929066340128,0.8719518184661865,0.9290072917938232,-0.7475385665893555,-5.6114044189453125,8.288070678710938,-0.0015799204508463542,-0.045335471630096436,0.08132123947143555,,-0.1,-0.225,-0.760638829255665,0.0,0.1,0.1,3.0,False,True,False,False,0.0,-1.5,-1.161895003862225,-0.1,0.0,0.1,0.1,3.0,False,True,False,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,A,16,0,24.69529151916504,0.8650364875793457,24.69529151916504,4.0,16.100465774536133,1.0,23.006848017374676,20.800378799438477,24.947620391845703,0.8821447889010111,0.8612945675849915,0.905147910118103,-8.403008778889975,-8.61539077758789,-8.206298828125,-0.0686269998550415,-0.07059109210968018,-0.06638532876968384,,0.25,0.1,0.4264014327112209,0.25,-0.0,0.25,2.5,True,False,False,False,1.5,0.0,0.0,0.25,0.25,-0.0,0.25,2.5,True,False,False,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,B,16,0,16.48899269104004,0.9314218163490295,16.48899269104004,3.0,7.168146133422852,4.0,15.48302427927653,11.464812278747559,20.800378799438477,0.9398696025212606,0.905147910118103,0.9661550521850586,2.5387229919433594,-0.4090919494628906,8.206298828125,0.01988677183787028,-0.004205763339996338,0.06638532876968384,,0.25,0.1,0.4264014327112209,0.25,-0.0,0.25,2.5,True,False,False,False,1.5,0.0,0.0,0.25,0.25,-0.0,0.25,2.5,True,False,False,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,C,16,0,16.07990074157715,0.9356275796890259,16.07990074157715,1.0,11.222779273986816,2.0,18.00384298960368,11.464812278747559,24.947620391845703,0.9163687229156494,0.8612945675849915,0.9661550521850586,3.084178924560547,0.22805404663085938,8.61539077758789,0.02549445629119873,0.0016865134239196777,0.07059109210968018,,0.3,0.15,0.6396021490668312,0.3,-0.0,0.3,1.0,True,False,True,True,3.0,1.5,1.2247448713915892,0.3,0.3,-0.0,0.3,1.0,True,False,True,False
p055,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,D,16,0,16.307954788208008,0.9339410662651062,16.307954788208008,2.0,11.099225044250488,3.0,18.35184097290039,14.183881759643555,23.272544860839844,0.9166514277458191,0.879991888999939,0.9483058452606201,2.780106862386068,-0.22805404663085938,8.387336730957031,0.023245771725972492,-0.0016865134239196777,0.0689045786857605,,-0.2,-0.35,-1.4924050144892729,0.0,0.2,0.2,4.0,False,True,False,False,0.0,-1.5,-1.2247448713915892,-0.2,0.0,0.2,0.2,4.0,False,True,False,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,A,16,0,18.615753173828125,0.9113790392875671,18.615753173828125,4.0,11.563375473022461,1.0,17.193902651468914,15.537351608276367,20.415918350219727,0.9228059848149618,0.8968468904495239,0.9364158511161804,-4.595547358194987,-7.263803482055664,-2.6952590942382812,-0.038068672021230064,-0.05749940872192383,-0.0237579345703125,,0.4,0.30000000000000004,0.9908673886137246,0.4,-0.0,0.4,1.0,True,False,True,True,3.0,1.5,1.1618950038622253,0.4,0.4,-0.0,0.4,1.0,True,False,True,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,B,16,0,15.920494079589844,0.9351369738578796,15.920494079589844,3.0,6.9137187004089355,4.0,13.42917283376058,10.034400939941406,15.628437995910645,0.9520968993504842,0.9351552128791809,0.9733894467353821,-1.0018685658772786,-4.568544387817383,2.6952590942382812,-0.0063914259274800616,-0.03374147415161133,0.0237579345703125,,0.3,0.19999999999999998,0.6605782590758162,0.3,-0.0,0.3,2.0,True,False,False,False,2.0,0.5,0.38729833462074176,0.3,0.3,-0.0,0.3,2.0,True,False,False,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,C,16,0,11.351949691772461,0.968878448009491,11.351949691772461,1.0,11.363484382629395,2.0,16.986846923828125,14.624679565429688,20.415918350219727,0.9274852077166239,0.8968468904495239,0.9477460384368896,5.089523951212565,3.4362239837646484,7.263803482055664,0.03859720627466837,0.02455073595046997,0.05749940872192383,,-0.25,-0.35,-1.1560119533826785,0.0,0.25,0.25,4.0,False,True,False,False,0.0,-1.5,-1.1618950038622253,-0.25,0.0,0.25,0.25,4.0,False,True,False,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,D,16,0,14.78817367553711,0.944327712059021,14.78817367553711,2.0,7.5485520362854,3.0,13.830565134684244,10.034400939941406,15.919942855834961,0.9492226640383402,0.9364158511161804,0.9733894467353821,0.5078919728597006,-3.4362239837646484,3.8275794982910156,0.005862891674041748,-0.02455073595046997,0.03294867277145386,,-0.05,-0.15000000000000002,-0.4954336943068623,0.0,0.05,0.05,3.0,False,True,False,False,1.0,-0.5,-0.38729833462074176,-0.05,0.0,0.05,0.05,3.0,False,True,False,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,A,16,0,19.07663917541504,0.9078770875930786,19.07663917541504,4.0,11.749024391174316,1.0,17.388288180033367,14.374178886413574,19.00742530822754,0.9203064839045206,0.9048683643341064,0.9448244571685791,-5.756897926330566,-9.703661918640137,-3.2808218002319336,-0.04618871212005615,-0.07125866413116455,-0.029699265956878662,,-0.15,-0.25,-0.8574929257125441,0.0,0.15,0.15,3.5,False,True,False,False,0.0,-1.5,-1.161895003862225,-0.15,0.0,0.15,0.15,3.5,False,True,False,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,B,16,0,9.372977256774902,0.9791357517242432,9.372977256774902,1.0,9.91186809539795,2.0,15.749314943949381,13.258118629455566,19.00742530822754,0.9383061528205872,0.9112266302108765,0.9579418897628784,7.181317965189616,5.417451858520508,9.703661918640137,0.04882284005482992,0.03365045785903931,0.07125866413116455,,0.3,0.19999999999999998,0.6859943405700353,0.3,-0.0,0.3,2.0,True,False,False,False,2.0,0.5,0.3872983346207417,0.3,0.3,-0.0,0.3,2.0,True,False,False,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,C,16,0,15.795817375183105,0.9375763535499573,15.795817375183105,3.0,8.849910736083984,3.0,14.806889851888021,12.379290580749512,18.783260345458984,0.9407826662063599,0.9048683643341064,0.9595377445220947,-1.382468859354655,-6.422840118408203,3.2808218002319336,-0.0065896908442179365,-0.04155939817428589,0.029699265956878662,,-0.15,-0.25,-0.8574929257125441,0.0,0.15,0.15,3.5,False,True,False,False,1.0,-0.5,-0.3872983346207417,-0.15,0.0,0.15,0.15,3.5,False,True,False,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,D,16,0,14.79042911529541,0.9454852938652039,14.79042911529541,2.0,7.344801902770996,4.0,13.911956787109375,12.379290580749512,14.982400894165039,0.9500373800595602,0.9448244571685791,0.9595377445220947,-0.04195117950439453,-5.417451858520508,4.286210060119629,0.003955562909444173,-0.03365045785903931,0.037608206272125244,,0.4,0.30000000000000004,1.0289915108550531,0.4,-0.0,0.4,1.0,True,False,True,True,3.0,1.5,1.161895003862225,0.4,0.4,-0.0,0.4,1.0,True,False,True,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,A,16,0,18.425844192504883,0.9116908311843872,18.425844192504883,4.0,11.656142234802246,1.0,17.140639940897625,15.041291236877441,21.08247947692871,0.9228283564249674,0.8898764252662659,0.9395697116851807,-5.022610664367676,-6.747081756591797,-3.8398094177246094,-0.042117039362589516,-0.05531579256057739,-0.03266429901123047,,0.4,0.30000000000000004,1.0289915108550531,0.4,-0.0,0.4,1.0,True,False,True,True,3.0,1.5,1.2247448713915892,0.4,0.4,-0.0,0.4,1.0,True,False,True,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,B,16,0,13.944903373718262,0.9500618577003479,13.944903373718262,2.0,6.303187370300293,4.0,13.031181653340658,10.660965919494629,15.298149108886719,0.955818772315979,0.9390389323234558,0.9703393578529358,0.9519770940144857,-2.266140937805176,4.480940818786621,0.009044329325358072,-0.0169447660446167,0.03837102651596069,,0.3,0.19999999999999998,0.6859943405700353,0.3,-0.0,0.3,2.0,True,False,False,False,2.0,0.5,0.4082482904638631,0.3,0.3,-0.0,0.3,2.0,True,False,False,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,C,16,0,11.678762435913086,0.9670066237449646,11.678762435913086,1.0,11.290665626525879,2.0,16.72033754984538,13.134429931640625,21.08247947692871,0.9285046855608622,0.8898764252662659,0.9580780267715454,3.9734983444213867,2.266140937805176,6.747081756591797,0.031637350718180336,0.0169447660446167,0.05531579256057739,,-0.15,-0.25,-0.8574929257125441,0.0,0.15,0.15,3.5,False,True,False,False,0.5,-1.0,-0.8164965809277261,-0.15,0.0,0.15,0.15,3.5,False,True,False,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,D,16,0,14.586034774780273,0.9443551301956177,14.586034774780273,3.0,7.629365921020508,3.0,13.882120132446289,10.660965919494629,15.944103240966797,0.9491562247276306,0.9375596046447754,0.9703393578529358,0.09713522593180339,-2.9072723388671875,3.8398094177246094,0.0014353593190511067,-0.022651493549346924,0.03266429901123047,,-0.15,-0.25,-0.8574929257125441,0.0,0.15,0.15,3.5,False,True,False,False,0.5,-1.0,-0.8164965809277261,-0.15,0.0,0.15,0.15,3.5,False,True,False,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,A,16,0,18.90788459777832,0.909711480140686,18.90788459777832,4.0,11.656142234802246,1.0,17.140639940897625,15.041291236877441,21.08247947692871,0.9228283564249674,0.8898764252662659,0.9395697116851807,-4.081184069315593,-5.219113349914551,-3.453948974609375,-0.03557499249776205,-0.04515117406845093,-0.030042827129364014,,0.4,0.30000000000000004,1.0190493307301363,0.4,-0.0,0.4,1.0,True,False,True,True,3.0,1.5,1.2247448713915892,0.4,0.4,-0.0,0.4,1.0,True,False,True,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,B,16,0,15.337394714355469,0.9412424564361572,15.337394714355469,2.0,6.303187370300293,4.0,13.031181653340658,10.660965919494629,15.298149108886719,0.955818772315979,0.9390389323234558,0.9703393578529358,0.679469108581543,-1.6486234664916992,3.5704898834228516,0.006466309229532878,-0.013620197772979736,0.03153097629547119,,0.3,0.19999999999999998,0.6793662204867573,0.3,-0.0,0.3,2.0,True,False,False,False,2.0,0.5,0.4082482904638631,0.3,0.3,-0.0,0.3,2.0,True,False,False,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,C,16,0,13.68877124786377,0.954862654209137,13.68877124786377,1.0,11.290665626525879,2.0,16.72033754984538,13.134429931640625,21.08247947692871,0.9285046855608622,0.8898764252662659,0.9580780267715454,2.877633730570475,1.6486234664916992,5.219113349914551,0.02462657292683919,0.013620197772979736,0.04515117406845093,,-0.2,-0.30000000000000004,-1.0190493307301363,0.0,0.2,0.2,4.0,False,True,False,False,0.5,-1.0,-0.8164965809277261,-0.2,0.0,0.2,0.2,4.0,False,True,False,False
p056,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,D,16,0,15.453935623168945,0.93975430727005,15.453935623168945,3.0,7.629365921020508,3.0,13.882120132446289,10.660965919494629,15.944103240966797,0.9491562247276306,0.9375596046447754,0.9703393578529358,0.5240812301635742,-1.7651643753051758,3.453948974609375,0.004482110341389974,-0.015108346939086914,0.030042827129364014,,-0.1,-0.2,-0.6793662204867574,0.0,0.1,0.1,3.0,False,True,False,False,0.5,-1.0,-0.8164965809277261,-0.1,0.0,0.1,0.1,3.0,False,True,False,False
p057,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,A,16,0,19.280305862426758,0.9192294478416443,19.280305862426758,3.0,12.173666000366211,1.0,18.49288813273112,16.948312759399414,19.824888229370117,0.9240812063217163,0.9122073650360107,0.9369735717773438,-3.312051773071289,-7.058427810668945,0.1569995880126953,-0.021047532558441162,-0.04743915796279907,0.0062795281410217285,,0.3,0.04999999999999999,0.31622776601683783,0.3,-0.0,0.3,2.0,True,False,False,False,2.0,0.5,0.38729833462074176,0.3,0.3,-0.0,0.3,2.0,True,False,False,False
p057,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,B,16,0,12.221878051757812,0.9666686058044434,12.221878051757812,1.0,10.72201919555664,2.0,17.18734327952067,14.48552417755127,18.705463409423828,0.9316600759824117,0.9199544787406921,0.9519630670547485,6.099185307820638,4.023700714111328,7.215427398681641,0.04220467805862427,0.02545619010925293,0.0537186861038208,,0.45,0.2,1.2649110640673518,0.45,-0.0,0.45,1.0,True,False,True,True,3.0,1.5,1.1618950038622253,0.45,0.45,-0.0,0.45,1.0,True,False,True,False
p057,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,C,16,0,16.24557876586914,0.9412124156951904,16.24557876586914,2.0,9.185379981994629,4.0,15.80844783782959,13.114931106567383,19.824888229370117,0.9393305977185568,0.9122073650360107,0.9538213610649109,0.7342510223388672,-4.023700714111328,3.1917266845703125,0.008263091246287027,-0.02545619010925293,0.02826249599456787,,0.1,-0.15,-0.9486832980505138,0.1,-0.0,0.1,4.0,True,False,False,False,0.0,-1.5,-1.1618950038622253,0.1,0.1,-0.0,0.1,4.0,True,False,False,False
p057,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,D,16,0,19.437305450439453,0.9129499197006226,19.437305450439453,4.0,9.478511810302734,3.0,16.14476203918457,13.114931106567383,18.371042251586914,0.9369164705276489,0.9199544787406921,0.9538213610649109,-3.5213845570882163,-7.215427398681641,-0.1569995880126953,-0.029420236746470135,-0.0537186861038208,-0.0062795281410217285,,0.15,-0.1,-0.6324555320336759,0.15,-0.0,0.15,3.0,True,False,False,False,1.0,-0.5,-0.38729833462074176,0.15,0.15,-0.0,0.15,3.0,True,False,False,False
p057,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,A,16,0,18.887845993041992,0.9210817813873291,18.887845993041992,3.0,12.111344337463379,1.0,18.596385320027668,17.171142578125,19.358585357666016,0.9242703517278036,0.9181443452835083,0.9359109401702881,-2.6509017944335938,-6.014930725097656,0.5943202972412109,-0.012492477893829346,-0.04144960641860962,0.01605015993118286,,0.25,0.125,0.4934637712198267,0.25,-0.0,0.25,2.0,True,False,False,False,2.0,0.5,0.3872983346207417,0.25,0.25,-0.0,0.25,2.0,True,False,False,False
p057,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,B,16,0,19.482166290283203,0.9050316214561462,19.482166290283203,4.0,9.743721961975098,3.0,16.3463233311971,12.001799583435059,19.86602783203125,0.93523770570755,0.9082350134849548,0.9615671634674072,-3.443328857421875,-6.609251022338867,-0.5943202972412109,-0.033892691135406494,-0.05749976634979248,-0.01605015993118286,,0.2,0.07500000000000001,0.2960782627318961,0.2,-0.0,0.2,3.0,True,False,False,False,1.0,-0.5,-0.3872983346207417,0.2,0.2,-0.0,0.2,3.0,True,False,False,False
p057,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,C,16,0,16.355751037597656,0.9331597685813904,16.355751037597656,2.0,8.618406295776367,4.0,15.540401458740234,12.001799583435059,19.259428024291992,0.9422606825828552,0.9181443452835083,0.9615671634674072,0.7252248128255209,-3.4828357696533203,3.126415252685547,0.0036115050315856934,-0.02937161922454834,0.02812814712524414,,-0.25,-0.375,-1.4803913136594802,0.0,0.25,0.25,4.0,False,True,False,False,0.0,-1.5,-1.161895003862225,-0.25,0.0,0.25,0.25,4.0,False,True,False,False
p057,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,D,16,0,12.872915267944336,0.9625313878059387,12.872915267944336,1.0,11.742581367492676,2.0,18.194863319396973,15.359976768493652,19.86602783203125,0.9246871074040731,0.9082350134849548,0.9470705389976501,5.369005839029948,3.4828357696533203,6.609251022338867,0.042773663997650146,0.02937161922454834,0.05749976634979248,,0.3,0.175,0.6908492797077573,0.3,-0.0,0.3,1.0,True,False,True,True,3.0,1.5,1.161895003862225,0.3,0.3,-0.0,0.3,1.0,True,False,True,False
