prompt_id,evaluator_id,object_type,candidate_id,layer_index,layer_position,activation_norm,n_tokens,span_char_start,span_char_end
p027,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,45.470245361328125,100,1281,1708
p027,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,42.09010314941406,384,1723,3020
p027,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,42.342628479003906,253,3035,4126
p027,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,44.5218620300293,193,769,1702
p027,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,46.40743637084961,100,440,867
p027,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,40.3675537109375,239,882,1708
p027,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,42.2247314453125,253,1723,2814
p027,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,41.84491729736328,384,2829,4126
p027,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,42.863887786865234,183,769,1519
p027,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,44.02321243286133,384,440,1737
p027,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,41.04169845581055,239,1752,2578
p027,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,42.44841766357422,253,2593,3684
p027,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,45.424827575683594,100,3699,4126
p027,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,42.29212188720703,216,769,1676
p028,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,45.35851287841797,306,459,2029
p028,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,44.80304718017578,384,2044,3910
p028,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,45.97410202026367,91,3925,4358
p028,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,42.980709075927734,279,4373,5826
p028,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,44.75188064575195,193,788,1790
p028,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,45.35851287841797,306,459,2029
p028,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,44.80304718017578,384,2044,3910
p028,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,43.01359558105469,279,3925,5378
p028,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,45.860557556152344,91,5393,5826
p028,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,46.631656646728516,257,788,2098
p028,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,45.28999328613281,384,459,2325
p028,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,44.25669860839844,279,2340,3793
p028,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,43.29291915893555,306,3808,5378
p028,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,46.131813049316406,91,5393,5826
p028,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,45.35126495361328,302,788,2277
p028,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,45.35851287841797,306,459,2029
p028,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,44.593082427978516,279,2044,3497
p028,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,44.4620475769043,384,3512,5378
p028,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,45.129573822021484,91,5393,5826
p028,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,46.49595260620117,288,788,2223
p029,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,51.18419647216797,330,414,2180
p029,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,47.959495544433594,384,2195,4222
p029,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,50.75788116455078,57,4237,4546
p029,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,45.971710205078125,301,4561,6346
p029,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,50.74039840698242,384,743,2769
p029,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,50.49104690551758,301,414,2199
p029,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,52.56657791137695,57,2214,2523
p029,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,47.65416717529297,384,2538,4565
p029,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,46.91862106323242,330,4580,6346
p029,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,49.82304000854492,384,743,2808
p029,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,50.49104690551758,301,414,2199
p029,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,48.92577362060547,330,2214,3980
p029,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,46.75746154785156,384,3995,6022
p029,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,49.77326202392578,57,6037,6346
p029,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,49.96377182006836,384,743,2740
p029,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,50.624053955078125,384,414,2441
p029,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,48.50406265258789,330,2456,4222
p029,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,47.1883430480957,301,4237,6022
p029,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,50.27634811401367,57,6037,6346
p029,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,49.712852478027344,384,743,2851
p030,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,50.50857162475586,384,423,2623
p030,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,48.09733200073242,169,2638,3628
p030,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,46.701961517333984,221,3643,4811
p030,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,48.894248962402344,55,4826,5180
p030,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,50.51191711425781,313,752,2633
p030,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,52.22088623046875,55,423,777
p030,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,48.876853942871094,169,792,1782
p030,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,48.326969146728516,384,1797,3997
p030,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,47.38247299194336,221,4012,5180
p030,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,48.56299591064453,230,752,2158
p030,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,50.50857162475586,384,423,2623
p030,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,48.09733200073242,169,2638,3628
p030,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,49.83073043823242,55,3643,3997
p030,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,46.35553741455078,221,4012,5180
p030,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,49.55730056762695,380,752,2836
p030,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,51.27950668334961,169,423,1413
p030,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,50.28086471557617,55,1428,1782
p030,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,48.11293411254883,384,1797,3997
p030,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,47.299049377441406,221,4012,5180
p030,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,50.407997131347656,340,752,2698
p031,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,48.99897766113281,134,423,1197
p031,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,47.82167053222656,149,1212,2011
p031,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,50.5876350402832,74,2026,2463
p031,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,46.326534271240234,166,2478,3379
p031,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,49.36866760253906,93,752,1276
p031,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,48.99897766113281,134,423,1197
p031,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,47.82167053222656,149,1212,2011
p031,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,46.90131759643555,166,2026,2927
p031,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,50.47714614868164,74,2942,3379
p031,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,49.494911193847656,86,752,1239
p031,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,48.99897766113281,134,423,1197
p031,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,51.30727005004883,74,1212,1649
p031,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,47.29400634765625,149,1664,2463
p031,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,46.5316162109375,166,2478,3379
p031,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,48.81584930419922,101,752,1304
p031,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,48.37690353393555,149,423,1222
p031,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,51.731937408447266,74,1237,1674
p031,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,47.00517272949219,166,1689,2590
p031,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,47.13351058959961,134,2605,3379
p031,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,48.117462158203125,103,752,1299
p032,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,44.616455078125,86,437,628
p032,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,42.32615280151367,384,643,1792
p032,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,42.56541061401367,197,1807,2431
p032,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,41.13090515136719,343,2446,3493
p032,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,43.45252990722656,316,766,1762
p032,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,44.616455078125,86,437,628
p032,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,42.99892044067383,197,643,1267
p032,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,41.44442367553711,343,1282,2329
p032,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,42.10441589355469,384,2344,3493
p032,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,42.34608840942383,384,766,1823
p032,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,43.346458435058594,384,437,1586
p032,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,42.4791259765625,197,1601,2225
p032,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,44.00572967529297,86,2240,2431
p032,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,40.81166458129883,343,2446,3493
p032,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,43.684024810791016,246,766,1459
p032,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,43.14556121826172,343,437,1484
p032,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,42.50505065917969,197,1499,2123
p032,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,44.22959899902344,86,2138,2329
p032,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,41.463829040527344,384,2344,3493
p032,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,41.72673416137695,365,766,1734
p033,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,46.88590621948242,84,407,817
p033,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,47.034095764160156,37,832,1001
p033,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,47.64353942871094,30,1016,1142
p033,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,45.61750411987305,128,1157,1885
p033,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,46.31432342529297,92,736,1226
p033,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,46.88590621948242,84,407,817
p033,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,45.98207473754883,128,832,1560
p033,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,48.48276901245117,30,1575,1701
p033,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,46.70475769042969,37,1716,1885
p033,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,47.48326873779297,63,736,1072
p033,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,50.507781982421875,30,407,533
p033,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,45.707618713378906,84,548,958
p033,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,45.753639221191406,37,973,1142
p033,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,45.99517822265625,128,1157,1885
p033,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,47.2308349609375,75,736,1115
p033,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,46.86579513549805,128,407,1135
p033,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,46.482574462890625,37,1150,1319
p033,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,47.76873779296875,30,1334,1460
p033,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,44.705589294433594,84,1475,1885
p033,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,47.71113967895508,85,736,1194
p034,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,50.563148498535156,145,423,1121
p034,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,47.585391998291016,384,1136,3080
p034,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,50.29404830932617,43,3095,3287
p034,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,44.070011138916016,298,3302,4756
p034,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,46.9791259765625,194,752,1626
p034,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,49.21141815185547,384,423,2367
p034,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,50.433937072753906,43,2382,2574
p034,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,46.0805778503418,145,2589,3287
p034,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,43.80577087402344,298,3302,4756
p034,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,47.93526077270508,255,752,1935
p034,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,50.563148498535156,145,423,1121
p034,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,47.585391998291016,384,1136,3080
p034,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,45.051612854003906,298,3095,4549
p034,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,50.42673110961914,43,4564,4756
p034,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,46.07542037963867,346,752,2360
p034,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,47.889137268066406,298,423,1877
p034,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,46.930885314941406,384,1892,3836
p034,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,46.2232780456543,145,3851,4549
p034,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,50.122154235839844,43,4564,4756
p034,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,47.029151916503906,205,752,1742
p035,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,45.402976989746094,183,400,914
p035,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,42.40422821044922,384,929,2593
p035,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,42.765743255615234,352,2608,3715
p035,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,41.24179458618164,384,3730,5280
p035,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,44.28689956665039,384,729,2220
p035,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,45.402976989746094,183,400,914
p035,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,42.20998764038086,352,929,2036
p035,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,42.215457916259766,384,2051,3715
p035,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,41.56153106689453,384,3730,5280
p035,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,43.44636535644531,384,729,2198
p035,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,44.065696716308594,384,400,1950
p035,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,42.890830993652344,352,1965,3072
p035,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,43.4691162109375,183,3087,3601
p035,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,41.61622619628906,384,3616,5280
p035,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,43.40363693237305,353,729,2058
p035,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,44.62635040283203,384,400,2064
p035,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,43.53163528442383,352,2079,3186
p035,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,44.63487243652344,183,3201,3715
p035,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,41.21247100830078,384,3730,5280
p035,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,43.19567108154297,384,729,2210
p036,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,47.95768356323242,384,464,2484
p036,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,47.8419189453125,384,2499,4485
p036,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,49.3638801574707,71,4500,4841
p036,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,44.41444396972656,384,4856,6879
p036,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,49.038818359375,384,793,2813
p036,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,48.20393371582031,384,464,2487
p036,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,50.205467224121094,71,2502,2843
p036,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,45.7241325378418,384,2858,4878
p036,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,46.53961181640625,384,4893,6879
p036,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,49.02098083496094,384,793,2749
p036,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,47.95768356323242,384,464,2484
p036,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,50.45242691040039,71,2499,2840
p036,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,47.05753707885742,384,2855,4841
p036,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,44.6295280456543,384,4856,6879
p036,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,48.49808120727539,384,793,2852
p036,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,47.95768356323242,384,464,2484
p036,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,46.22732162475586,384,2499,4522
p036,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,48.80051040649414,71,4537,4878
p036,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,45.97910690307617,384,4893,6879
p036,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,48.65858459472656,384,793,2886
p037,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,51.99005889892578,71,436,827
p037,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,50.95573425292969,64,842,1184
p037,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,48.50008010864258,86,1199,1644
p037,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,51.0062255859375,54,1659,1999
p037,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,50.121177673339844,85,765,1196
p037,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,52.6218376159668,86,436,881
p037,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,49.90616226196289,64,896,1238
p037,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,50.84074783325195,54,1253,1593
p037,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,49.77337646484375,71,1608,1999
p037,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,49.76997375488281,91,765,1232
p037,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,53.39194107055664,64,436,778
p037,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,50.047607421875,71,793,1184
p037,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,49.78270721435547,86,1199,1644
p037,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,51.4281120300293,54,1659,1999
p037,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,49.530189514160156,86,765,1200
p038,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,41.50208282470703,384,418,2079
p038,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,43.531002044677734,98,2094,2413
p038,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,44.406314849853516,95,2428,2743
p038,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,40.833858489990234,177,2758,3432
p038,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,43.39546585083008,94,747,1132
p038,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,41.50208282470703,384,418,2079
p038,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,43.531002044677734,98,2094,2413
p038,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,41.11073684692383,177,2428,3102
p038,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,43.86402130126953,95,3117,3432
p038,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,43.492794036865234,92,747,1126
p038,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,44.552764892578125,98,418,737
p038,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,40.77370834350586,384,752,2413
p038,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,41.46757507324219,177,2428,3102
p038,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,43.28314208984375,95,3117,3432
p038,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,43.40605163574219,97,747,1153
p038,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,42.956024169921875,177,418,1092
p038,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,44.6251106262207,95,1107,1422
p038,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,43.92359161376953,98,1437,1756
p038,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,40.48249816894531,384,1771,3432
p038,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,43.39817810058594,93,747,1126
p039,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,47.178199768066406,54,447,666
p039,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,47.328765869140625,41,681,850
p039,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,46.04095458984375,49,865,1053
p039,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,44.27537155151367,39,1068,1210
p039,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,45.41360092163086,47,776,977
p039,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,48.311073303222656,41,447,616
p039,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,45.28569030761719,54,631,850
p039,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,45.04981994628906,39,865,1007
p039,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,45.65555953979492,49,1022,1210
p039,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,45.984832763671875,41,776,953
p039,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,47.178199768066406,54,447,666
p039,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,45.64781188964844,39,681,823
p039,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,46.951297760009766,41,838,1007
p039,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,45.8272819519043,49,1022,1210
p039,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,46.203094482421875,39,776,947
p039,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,47.178199768066406,54,447,666
p039,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,46.3334846496582,49,681,869
p039,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,45.4613037109375,39,884,1026
p039,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,46.92770004272461,41,1041,1210
p039,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,45.90336608886719,40,776,949
p040,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,44.919803619384766,384,464,2001
p040,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,45.0709342956543,219,2016,3192
p040,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,43.938106536865234,249,3207,4614
p040,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,44.51884078979492,82,4629,5025
